index	attitude.roll	attitude.pitch	attitude.yaw	gravity.x	gravity.y	gravity.z	rotationRate.x	rotationRate.y	rotationRate.z	userAcceleration.x	userAcceleration.y	userAcceleration.z
60	1.3060657	1.4765675	0.0037717514	-0.111637175	-0.99256396	0.040878575	0.9389875	0.05995	-0.149875	0.099511795	0.020897327	0.09704191
61	1.1228708	1.4743837	0.19217469	-0.10766313	-0.99190503	0.062051557	1.0550375	-0.3702875	-0.17435	0.008886372	0.008311743	-0.0058894735
62	0.7796888	1.4549837	0.5242301	-0.10672964	-0.9889331	0.09968374	0.6985	-1.2222375	0.28215	-0.22201654	-0.138177	-0.19407211
63	0.65575445	1.4269189	0.6031145	-0.12635086	-0.9843272	0.12021946	0.176	-1.0338625	0.7206375	0.09618267	-0.27000007	-0.23387389
64	0.67987376	1.4132177	0.5539402	-0.13375533	-0.9831124	0.12213307	-0.0581625	-0.45815	0.3598375	0.27340364	-0.22066438	-0.18746947
65	0.7105762	1.4051026	0.5057369	-0.13354483	-0.9836732	0.11777258	-0.320925	0.1238875	-0.1115125	0.28247452	-0.23233595	-0.13500498
66	0.730291	1.4060092	0.48094466	-0.12790512	-0.98560154	0.10745651	-0.549725	0.3834875	-0.394625	0.069602355	-0.3614932	-0.06260942
67	0.7480045	1.4156386	0.46804518	-0.12246475	-0.98734736	0.097286545	-0.370975	0.4241875	-0.2211	-0.23319273	-0.29410526	-8.492355E-4
68	0.7678659	1.4279581	0.45618904	-0.12492506	-0.98765165	0.090858474	-0.2508	0.5226375	0.1725625	-0.3705948	-0.13945848	-0.091057256
69	0.8050383	1.4323565	0.4278315	-0.13342825	-0.9876801	0.07747214	-0.7679375	0.8135875	0.31625	-0.32406414	-0.061142575	-0.2756373
70	0.8994552	1.4332265	0.34548265	-0.13937433	-0.98877054	0.047166865	-1.50755	0.994675	0.028875	-0.17061037	-0.010419061	-0.3134207
71	1.0961506	1.4409766	0.165906	-0.140848	-0.9896549	0.007889019	-1.877975	1.1444125	0.045925	-0.06607862	0.05346224	-0.109830916
72	1.3837832	1.4512738	-0.10272661	-0.14271867	-0.9886285	-0.039527323	-2.3461626	2.0686874	0.1821875	0.009691143	0.05927071	-0.0072616683
73	1.7515551	1.4493817	-0.44414002	-0.14254373	-0.9844195	-0.099584654	-2.8931375	2.6486626	0.3045625	0.08260489	-0.038714994	0.043315537
74	2.1472073	1.4272321	-0.7957115	-0.14214544	-0.9758281	-0.16392437	-2.9975	2.4435124	0.4098875	0.11145738	-0.17574681	0.31091213
75	2.602694	1.3333021	-1.1615463	-0.14780149	-0.95116645	-0.2697296	-2.202475	-0.3158375	0.341825	0.16145593	-0.28511798	0.5959223
76	2.6832879	1.2855042	-1.228336	-0.15949716	-0.9413121	-0.2963265	-1.4224375	-1.944525	0.1799875	0.18682131	-0.3269907	0.3929626
77	2.6819696	1.2253877	-1.2936487	-0.190065	-0.92142874	-0.3378779	-1.8524	-1.0527	0.40039998	0.11983564	-0.109962724	0.14633355
78	2.672576	1.1966354	-1.3220183	-0.19957319	-0.90731984	-0.36913186	-2.0087376	0.0704	0.4844125	0.12689735	-0.024071574	0.3861502
79	2.681586	1.1620731	-1.3445787	-0.20568146	-0.8918988	-0.4019069	-1.876875	0.229625	0.4844125	0.10710348	-0.016251057	0.45247266
80	2.7022614	1.1256901	-1.3637383	-0.21733141	-0.8783728	-0.424907	-1.4543375	-0.086625	0.7547375	-0.0331273	-0.049761772	0.41256756
81	2.7057855	1.0950279	-1.3667023	-0.24040964	-0.86720675	-0.43528497	-1.090375	-0.43821248	1.0803375	-0.079361014	-0.06387887	0.33823606
82	2.6762354	1.071288	-1.3427572	-0.26092985	-0.8546639	-0.44808722	-0.8435625	-0.0603625	1.0080125	0.07082282	-0.016895685	0.34828597
83	2.649438	1.0456285	-1.3214571	-0.2707912	-0.84460604	-0.46111873	-0.52635	1.0093875	0.87395	0.12634167	0.040431708	0.44318295
84	2.6388988	1.0250957	-1.3015354	-0.27028275	-0.8374577	-0.47426713	-0.23375	1.7285125	0.7898	0.1372552	0.099736005	0.4623405
85	2.64755	1.0106473	-1.2805226	-0.2639267	-0.833467	-0.4847608	-0.0251625	1.634325	0.5003625	0.29461476	0.18239667	0.44286475
86	2.6653368	1.0020025	-1.2597879	-0.25499275	-0.833296	-0.4898101	0.1131625	0.9612625	0.047025	0.5003597	0.26499322	0.41763884
87	2.6843843	1.0001354	-1.2488816	-0.24717835	-0.8361988	-0.48886812	0.2132625	0.1552375	-0.2828375	0.589686	0.30694804	0.37347057
88	2.6985664	1.0041921	-1.2499197	-0.24263085	-0.84145653	-0.48207754	0.38775	-0.5262125	-0.459525	0.60226387	0.35277155	0.33590016
89	2.7037568	1.012556	-1.2585105	-0.2421184	-0.8495701	-0.46789575	0.7027625	-1.0170875	-0.493625	0.5191826	0.37964654	0.29950124
90	2.6767826	1.0452936	-1.2703279	-0.25138268	-0.87064433	-0.4220218	1.1391875	-1.1050875	-0.0540375	0.07564874	0.16830489	-0.0139567945
91	2.6448174	1.0667859	-1.2616163	-0.26467368	-0.87841994	-0.3970438	1.0912	-1.0338625	0.4610375	-0.1898676	-0.1657238	-0.29917946
92	2.598064	1.0849822	-1.2322543	-0.28713238	-0.8803672	-0.37659863	0.4346375	-1.577125	0.783475	-0.33783707	-0.580489	-0.71564907
93	2.5356212	1.093587	-1.1892637	-0.31323355	-0.87574315	-0.36643732	-0.0240625	-1.155275	0.8952625	-0.46841776	-0.693263	-0.7409022
94	2.4739556	1.0867232	-1.1554483	-0.33106223	-0.87196004	-0.35972354	0.4239125	-0.0583	0.7473125	-0.5382497	-0.1690186	-0.32937434
95	2.4315963	1.0772728	-1.1233553	-0.34204632	-0.87083983	-0.3520785	0.6474875	0.5132875	0.3449875	-0.33246443	0.38307226	-0.037019357
96	2.3986728	1.0732341	-1.0837541	-0.33938852	-0.8730894	-0.3490669	0.43147498	1.1004125	0.1247125	-0.24643716	0.40214136	0.0805654
97	2.3919191	1.0780967	-1.0589565	-0.33733442	-0.8750503	-0.34613574	0.5240125	0.737275	0.21835	-0.22118239	-0.20762558	0.23248129
98	2.3931043	1.0822752	-1.0381069	-0.33351642	-0.88325053	-0.3285623	1.7169625	0.5886375	-0.10725	0.045947608	-0.9914742	0.52509135
99	2.3789062	1.0944817	-1.0085992	-0.326297	-0.8968665	-0.2974524	1.7265875	0.53735	-0.1519375	0.11640401	-1.2429959	0.4204952
100	2.3405664	1.124998	-0.9515516	-0.32411438	-0.900645	-0.28827998	-0.075075	0.434775	0.095975	0.37120914	-0.7030247	-0.09857016
101	2.316301	1.1409681	-0.9161349	-0.3097521	-0.897506	-0.31281632	-1.08185	1.6218125	-0.56595	1.013116	0.08802584	-0.47270358
102	2.362564	1.1346823	-0.94494176	-0.26622558	-0.90406	-0.33334187	-0.16775	0.790625	-1.5173125	1.181516	0.686323	0.27289844
103	2.4756756	1.1430079	-1.0321124	-0.23767777	-0.91759217	-0.31757087	0.9667625	-1.1709499	-1.554575	0.81576645	0.72187346	0.74743325
104	2.5268054	1.1708832	-1.0864577	-0.22646539	-0.9292781	-0.29064214	0.5368	-2.6500375	-1.0630125	0.48151127	0.24131171	0.6951223
105	2.51975	1.2042024	-1.118251	-0.22311288	-0.9359126	-0.27130377	0.17173749	-2.454375	-0.853325	0.3969202	-0.26867455	0.7676341
106	2.494661	1.224238	-1.1498623	-0.21624501	-0.94270265	-0.25271937	0.9263375	-1.4986125	-0.90227497	0.19922666	-0.4522974	0.8010374
107	2.4793692	1.2406278	-1.1784914	-0.20353508	-0.9563068	-0.2082499	2.4960375	-1.1323125	-0.97996247	-0.094523035	-0.35123143	0.63913673
108	2.4324028	1.2785228	-1.1569767	-0.19026397	-0.970162	-0.14799659	2.7918	-1.3091375	-1.0352376	-0.2662039	-0.08080139	0.21588649
109	2.3127475	1.3312207	-1.0580122	-0.17932834	-0.97871566	-0.09630042	2.3353	-1.954975	-1.050225	-0.384586	0.17382269	-0.31868428
110	2.1501648	1.3732152	-0.9229072	-0.16953622	-0.98316884	-0.062877096	1.0071875	-1.500675	-0.4723125	-0.39437816	0.19703737	-0.656496
111	1.9895546	1.4035078	-0.80001444	-0.17399685	-0.98270476	-0.057737894	0.3845875	0.8146875	0.0906125	-0.1867524	0.058239944	-0.19833244
112	1.9272794	1.4045643	-0.74931544	-0.17323479	-0.983266	-0.04994933	0.4921125	2.09385	0.029975	0.0070727076	0.03433636	0.19296156
113	1.8753912	1.4071709	-0.6687025	-0.16972817	-0.98440075	-0.038272537	0.856075	2.1555874	-0.099825	0.03772512	0.07603681	0.29943463
114	1.8154753	1.4126252	-0.564463	-0.16513805	-0.9858924	-0.00788896	1.3913625	1.5327125	-0.1467125	0.024052424	0.052864857	0.31084
115	1.6401597	1.4210191	-0.3496631	-0.16294815	-0.9860251	0.022797247	1.6137	0.4786375	-0.0955625	0.006480258	0.03393029	0.08607125
116	1.443497	1.4223076	-0.12687789	-0.16109188	-0.9853079	0.05034944	1.3561625	-0.4613125	-0.0253	0.052727968	0.07246379	-0.20019652
117	1.2576535	1.4179083	0.06277593	-0.1591022	-0.9843986	0.07044794	0.9252375	-0.5126	0.0066	0.12159456	0.08653928	-0.2906314
118	1.1213114	1.4114282	0.18983878	-0.15592808	-0.9837883	0.084641926	0.741125	0.054725	-0.087037496	0.17855805	0.06319196	-0.19075814
119	1.0287659	1.4064367	0.27717835	-0.14733809	-0.98408794	0.09580951	0.6719625	0.4169	-0.2446125	0.19126776	0.005387628	-0.07093183
120	0.9432402	1.4062332	0.3683486	-0.13859338	-0.9842144	0.10691662	0.6230125	0.326975	-0.2743125	0.12819582	-0.029134214	-0.019042
121	0.85863674	1.4055426	0.4618974	-0.13312842	-0.9834642	0.11996892	0.6623375	0.14575	-0.230725	0.039963283	0.027699716	0.022125887
122	0.7170474	1.3925325	0.61194193	-0.1322858	-0.9798315	0.14747225	0.641025	-0.4549875	0.0396	-0.14967138	0.07921991	-0.018313231
123	0.67443585	1.3809501	0.6506858	-0.13554434	-0.9772375	0.1610956	0.6037625	-0.7272375	0.2343	-0.22572479	-0.045897007	-0.031936582
124	0.64312154	1.3684266	0.6714481	-0.14090723	-0.9741351	0.17470811	0.61985	-0.8454875	0.4365625	-0.22892456	-0.14768448	-0.12934114
125	0.62325954	1.3547603	0.6757661	-0.14851248	-0.9706783	0.1872024	0.5049	-0.6131125	0.538725	-0.12824593	-0.26826662	-0.26671308
126	0.6149125	1.3397543	0.6683193	-0.15577507	-0.9684733	0.19264048	0.06325	-0.3964125	0.421575	0.0362032	-0.3623065	-0.37123376
127	0.6228163	1.3288071	0.64970493	-0.15892619	-0.9687996	0.18838014	-0.4167625	-0.41635	0.176825	0.13894147	-0.36850926	-0.35993975
128	0.6426753	1.3278618	0.6210256	-0.15769716	-0.9712637	0.17633833	-0.8041	-0.39214998	-0.0540375	0.0827736	-0.4134458	-0.25442702
129	0.66874677	1.33633	0.58566713	-0.1539492	-0.9746324	0.1603384	-0.88605	-0.625625	-0.0583	-0.15828322	-0.37032172	-0.22864117
130	0.70131487	1.3513026	0.5429834	-0.15612806	-0.97731996	0.14066659	-1.2372249	-0.3964125	0.2992	-0.39260286	-0.20505008	-0.39643112
131	0.7589608	1.364868	0.47123387	-0.1664693	-0.9801922	0.10405985	-2.022625	1.051325	0.4536125	-0.3850139	-0.15700969	-0.41037485
132	0.907759	1.379947	0.32158667	-0.18063925	-0.98189217	0.050741382	-2.416425	2.597375	0.4983	-0.22069103	-0.073260754	-0.11587901
133	1.1808087	1.3930887	0.07807603	-0.19308844	-0.9807954	-0.0086343	-2.6175876	3.41385	0.5003625	-0.04686568	0.044296857	0.12290036
134	1.5122699	1.3923229	-0.19842835	-0.19850335	-0.977262	-0.06980281	-2.6037	3.5404875	0.462	0.08240243	-0.06911416	0.364497
135	1.8353009	1.3786446	-0.456506	-0.20014329	-0.9705444	-0.13154268	-2.6324375	2.6800125	0.406725	0.09474574	-0.26788068	0.55611455
136	2.1090822	1.3510487	-0.6679775	-0.20350924	-0.96090335	-0.18592122	-2.6356	-0.0991375	0.3471875	0.10595573	-0.3649835	0.53596705
137	2.2989752	1.3143866	-0.8270861	-0.2214998	-0.94917744	-0.2220747	-2.2642124	-3.2341375	0.6259	0.16564353	-0.42574614	0.24572912
138	2.3764856	1.2741508	-0.93654513	-0.25315303	-0.935445	-0.24530303	-2.2334125	-3.8066876	0.80575	0.2948503	-0.39747548	-0.12575202
139	2.3661203	1.2329134	-1.0033361	-0.27923194	-0.9197356	-0.2746507	-2.335575	-1.544675	0.7792125	0.41765702	-0.27842954	-0.004049616
140	2.3625226	1.1904563	-1.0662917	-0.2836171	-0.90822464	-0.30660483	-2.0013125	0.7706875	0.5897375	0.3929902	-0.12766218	0.4172012
141	2.400865	1.159769	-1.118585	-0.28590536	-0.8943572	-0.34307563	-1.96515	0.477675	0.373725	0.24033962	0.024525372	0.45611843
142	2.453987	1.1266717	-1.1603234	-0.2942625	-0.8784834	-0.37549192	-1.8737125	-0.37125	0.5152125	0.009445969	0.12507366	0.42483443
143	2.4907339	1.0921752	-1.1991569	-0.31119895	-0.86175126	-0.3998218	-1.60435	-0.756525	0.702625	-0.026415756	0.11159836	0.4227576
144	2.4985337	1.057459	-1.2212111	-0.32682365	-0.8465111	-0.41943085	-1.286175	-0.280225	0.6301625	0.110814475	0.09482915	0.39262658
145	2.4962215	1.0264839	-1.2336922	-0.33341846	-0.8339236	-0.43899965	-0.9637375	0.6483125	0.51425	0.19110958	0.13575844	0.39170608
146	2.5044222	1.0015213	-1.2422254	-0.33019593	-0.8249801	-0.45792633	-0.518925	1.4135	0.4120875	0.23875862	0.19786996	0.46598446
147	2.526546	0.9833648	-1.2454544	-0.32081696	-0.82109857	-0.4713709	-0.029424999	1.645875	0.31625	0.30939493	0.23791815	0.52213544
148	2.5537686	0.9742589	-1.2407166	-0.30983517	-0.8220416	-0.47704017	0.2877875	1.2040875	0.054449998	0.44163945	0.28228623	0.51485366
149	2.577098	0.973911	-1.2321631	-0.29952368	-0.8274842	-0.47420728	0.5218125	0.5080625	-0.2893	0.54091513	0.35531294	0.5332287
150	2.5921414	0.98166037	-1.2273047	-0.29080445	-0.83648473	-0.46372825	0.7337	-0.129525	-0.5234625	0.5356515	0.4591147	0.49125117
151	2.5982955	0.99636763	-1.2285258	-0.2858556	-0.84824395	-0.44506818	1.0209374	-0.7858125	-0.5841	0.4491583	0.52235717	0.37606207
152	2.5675797	1.0424939	-1.2252918	-0.29677784	-0.8768218	-0.37739098	2.05645	-1.8723375	-0.01045	-0.011983632	0.29436007	-0.1962023
153	2.5139782	1.0713476	-1.2000594	-0.32252786	-0.8859282	-0.33230162	1.147575	-2.7934499	0.8014875	-0.42793086	-0.42702287	-0.9420103
154	2.4159105	1.0979544	-1.1383559	-0.35488498	-0.88029027	-0.3137876	-0.3795	-1.8503375	0.7792125	-0.5659101	-1.3125691	-1.3421757
155	2.3228245	1.0918514	-1.096724	-0.3608917	-0.8762822	-0.31812575	0.118525	1.060675	0.2704625	-0.6470593	-1.0233049	-0.68615556
156	2.3064563	1.079932	-1.09172	-0.3603482	-0.8757439	-0.32021752	0.5729625	1.4364625	0.421575	-0.41355088	0.05545339	-0.14797822
157	2.3118973	1.0779663	-1.0680747	-0.35578018	-0.8768228	-0.322365	0.275	1.18415	0.045925	0.07555081	0.5072051	0.014826767
158	2.318037	1.0799465	-1.0444535	-0.34923428	-0.8792547	-0.32289976	0.068475	0.12595	-0.20515	0.1683933	0.08995807	0.19384779
159	2.3304143	1.0847877	-1.0398217	-0.3464511	-0.88353044	-0.3141065	0.656975	-0.5262125	-0.27225	0.10333183	-0.7062709	0.34213403
160	2.3278022	1.0915846	-1.0414699	-0.34586933	-0.89229244	-0.28897437	1.2827375	-0.4917	-0.15619999	0.059325006	-0.9384874	0.5912221
161	2.2527537	1.1267362	-0.98334944	-0.33982605	-0.8987269	-0.27590856	-0.7093625	0.476575	-0.3009875	0.6384041	-0.0057532517	-0.6261251
162	2.3221993	1.1285406	-1.0495468	-0.30010813	-0.90616363	-0.2968494	0.347325	-0.398475	-1.0459625	0.785628	0.59932876	0.70744574
163	2.3652108	1.1402683	-1.0919677	-0.2752268	-0.9287385	-0.24700609	0.8496125	-0.5984	-1.0022374	0.3676886	0.17002288	0.91448313
164	2.3236518	1.1956253	-1.0656451	-0.2575159	-0.9394406	-0.22461943	1.1061875	0.0966625	-0.9629125	0.10063516	-0.30367866	0.883335
165	2.2980125	1.2563154	-1.0414335	-0.22455046	-0.96320003	-0.14539574	2.8961625	-2.258575	-1.001275	-0.38259023	-0.16932288	0.31114498
166	2.2105021	1.2985022	-0.96407264	-0.21852984	-0.9719019	-0.083479255	2.116125	-3.68005	-0.7426375	-0.48839676	0.17485297	-0.4377287
167	1.8589643	1.3544567	-0.7334092	-0.21747553	-0.9747298	-0.043857314	0.5473875	-0.1786125	0.02365	0.0952584	0.053124227	-0.17459835
168	1.7955292	1.3581841	-0.7030575	-0.21008107	-0.97707593	-0.022481332	1.0891374	1.7505125	-0.1923625	0.14841442	-0.017006608	0.28781772
169	1.7004101	1.3677664	-0.5944174	-0.19909643	-0.979628	0.0026028205	1.4317875	2.0823	-0.4415125	0.1367111	0.051187616	0.26670912
170	1.5809122	1.3793781	-0.43356094	-0.18817963	-0.98132783	0.030018443	1.76165	1.8583125	-0.5372125	0.12671173	0.11129719	0.21432406
171	1.2527022	1.3907377	-0.02563343	-0.17136872	-0.9800251	0.09747298	1.787225	-0.0028875	-0.3722125	0.021827426	0.08552971	-0.17962895
172	0.9971267	1.3872166	0.24287279	-0.1510329	-0.9811257	0.11789306	0.61985	-1.3908125	-0.3169375	0.035849415	0.07857216	-0.35489613
173	0.8945625	1.3860954	0.31609747	-0.14146027	-0.9809191	0.13078202	0.609125	-0.454025	-0.427625	-0.005940353	0.053503264	-0.09734166
174	0.80602074	1.384258	0.38447762	-0.1339813	-0.9797128	0.14672619	0.8028625	0.5676	-0.43725	-0.036156308	0.07960575	0.10231051
175	0.6394017	1.3669544	0.57064325	-0.12654155	-0.9730577	0.19095317	1.4870625	0.887975	-0.3755125	-0.02942175	0.15062648	0.10660036
