input,session_id,timestamp,event_type,event_type_detail,pointer_id,x,y,pressure,size,touch_major,touch_minor,raw_x,raw_y
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692165000000,move,move,0,145.82812,616.8602,1.0,0.058823533,10.761719,6.2304688,223.82812,616.8602
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692173000000,move,move,0,146.1211,616.7284,1.0,0.023529414,3.3984375,3.3984375,224.1211,616.7284
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692181000000,move,move,0,145.53516,616.20105,1.0,0.058823533,10.761719,6.2304688,223.53516,616.20105
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692190000000,move,move,0,144.94922,615.9374,1.0,0.054901965,10.1953125,5.6640625,222.94922,615.9374
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692198000000,move,move,0,144.36328,615.6737,1.0,0.043137256,6.2304688,6.2304688,222.36328,615.6737
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692202000000,move,move,0,144.07031,615.41003,1.0,0.0627451,11.328125,6.796875,222.07031,615.41003
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692226000000,move,move,0,144.14795,615.21625,1.0,0.023529414,3.3984375,3.3984375,222.14795,615.2162
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692231000000,move,move,0,143.77734,614.8827,1.0,0.058823533,10.761719,6.2304688,221.77734,614.8827
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692235000000,move,move,0,143.48438,614.619,1.0,0.054901965,10.1953125,5.6640625,221.48438,614.619
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692252000000,move,move,0,144.65625,614.8827,1.0,0.023529414,3.3984375,3.3984375,222.65625,614.8827
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692276000000,move,move,0,144.14795,613.37054,1.0,0.050980397,9.628906,5.0976562,222.14795,613.3705
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692281000000,move,move,0,143.77734,612.90515,1.0,0.054901965,10.1953125,5.6640625,221.77734,612.90515
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692285000000,move,move,0,143.48438,612.50964,1.0,0.050980397,9.628906,5.0976562,221.48438,612.50964
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692318000000,move,move,0,142.89844,611.9823,1.0,0.050980397,9.628906,5.0976562,220.89844,611.9823
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692335000000,move,move,0,142.3125,611.45496,1.0,0.050980397,9.628906,5.0976562,220.3125,611.45496
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692360000000,move,move,0,141.72656,610.9276,1.0,0.054901965,10.1953125,5.6640625,219.72656,610.9276
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692392000000,move,move,0,142.39014,611.1913,1.0,0.023529414,3.3984375,3.3984375,220.39014,611.1913
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692397000000,move,move,0,142.01953,610.9276,1.0,0.050980397,9.628906,5.0976562,220.01953,610.9276
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692401000000,move,move,0,141.72656,610.66394,1.0,0.058823533,13.027344,3.9648438,219.72656,610.66394
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692426000000,move,move,0,142.89844,610.9276,1.0,0.023529414,3.3984375,3.3984375,220.89844,610.9276
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692451000000,move,move,0,142.3125,610.40027,1.0,0.058823533,13.027344,3.9648438,220.3125,610.40027
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692475000000,move,move,0,141.21826,609.8729,1.0,0.058823533,13.027344,3.9648438,219.21826,609.8729
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692476000000,move,move,0,141.14062,609.8729,1.0,0.058823533,13.027344,3.9648438,219.14062,609.8729
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692509000000,move,move,0,139.96875,609.8729,1.0,0.058823533,13.027344,3.9648438,217.96875,609.8729
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692533000000,move,move,0,138.87451,609.8729,1.0,0.06666667,14.160156,5.0976562,216.87451,609.8729
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692534000000,move,move,0,138.79688,609.8729,1.0,0.0627451,13.59375,4.53125,216.79688,609.8729
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692558000000,move,move,0,137.70264,608.8881,1.0,0.0627451,13.59375,4.53125,215.70264,608.88806
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692563000000,move,move,0,137.03906,608.2909,1.0,0.054901965,10.1953125,5.6640625,215.03906,608.2909
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692568000000,move,move,0,136.45312,607.76355,1.0,0.08627451,19.257812,5.6640625,214.45312,607.76355
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692625000000,move,move,0,134.26465,606.55005,1.0,0.078431375,15.859375,6.796875,212.26465,606.55005
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692630000000,move,move,0,133.8164,606.1815,1.0,0.078431375,15.859375,6.796875,211.8164,606.1815
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692638000000,move,move,0,133.23047,605.52234,1.0,0.07450981,15.292969,6.2304688,211.23047,605.52234
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692646000000,move,move,0,132.64453,604.7313,1.0,0.078431375,15.859375,6.796875,210.64453,604.7313
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692655000000,move,move,0,132.0586,603.9403,1.0,0.078431375,15.859375,6.796875,210.0586,603.9403
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692663000000,move,move,0,131.47266,603.2811,1.0,0.08235294,18.691406,5.0976562,209.47266,603.2811
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692671000000,move,move,0,130.88672,602.7538,1.0,0.08235294,16.425781,7.3632812,208.88672,602.7538
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692675000000,move,move,0,130.59375,602.4901,1.0,0.078431375,15.859375,6.796875,208.59375,602.4901
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692699000000,move,move,0,128.91357,601.5053,1.0,0.078431375,15.859375,6.796875,206.91357,601.50525
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692705000000,move,move,0,128.54297,601.17175,1.0,0.08235294,16.425781,7.3632812,206.54297,601.17175
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692713000000,move,move,0,127.95702,600.6444,1.0,0.078431375,15.859375,6.796875,205.95703,600.6444
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692717000000,move,move,0,127.664055,600.38074,1.0,0.078431375,15.859375,6.796875,205.66406,600.38074
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692741000000,move,move,0,125.98388,600.38074,1.0,0.078431375,15.859375,6.796875,203.98389,600.38074
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692746000000,move,move,0,125.61327,600.38074,1.0,0.08235294,16.425781,7.3632812,203.61328,600.38074
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692750000000,move,move,0,125.320305,600.38074,1.0,0.078431375,15.859375,6.796875,203.32031,600.38074
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692774000000,move,move,0,123.64013,599.9233,1.0,0.078431375,15.859375,6.796875,201.64014,599.9232
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692779000000,move,move,0,123.26952,599.8534,1.0,0.078431375,15.859375,6.796875,201.26953,599.8534
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692788000000,move,move,0,122.683586,599.8534,1.0,0.08235294,16.425781,7.3632812,200.6836,599.8534
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692792000000,move,move,0,122.39062,599.8534,1.0,0.078431375,15.859375,6.796875,200.39062,599.8534
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692824000000,move,move,0,120.71044,599.32605,1.0,0.09019608,19.824219,6.2304688,198.71045,599.32605
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692829000000,move,move,0,120.339836,598.93054,1.0,0.08235294,16.425781,7.3632812,198.33984,598.93054
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692833000000,move,move,0,120.04687,598.53503,1.0,0.09019608,19.824219,6.2304688,198.04688,598.53503
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692850000000,move,move,0,118.87499,597.48035,1.0,0.09019608,19.824219,6.2304688,196.875,597.48035
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692874000000,move,move,0,117.780754,596.49554,1.0,0.078431375,15.859375,6.796875,195.78076,596.4955
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692879000000,move,move,0,117.41015,596.162,1.0,0.08235294,16.425781,7.3632812,195.41016,596.162
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692883000000,move,move,0,117.11718,595.8983,1.0,0.09019608,19.824219,6.2304688,195.11719,595.8983
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692908000000,move,move,0,117.11718,596.42566,1.0,0.06666667,14.160156,5.0976562,195.11719,596.42566
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692933000000,move,move,0,116.53124,596.162,1.0,0.09019608,19.824219,6.2304688,194.53125,596.162
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692957000000,move,move,0,115.437004,596.162,1.0,0.08627451,19.257812,5.6640625,193.43701,596.162
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692958000000,move,move,0,115.35937,596.162,1.0,0.08627451,19.257812,5.6640625,193.35938,596.162
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692990000000,move,move,0,114.26513,594.64984,1.0,0.09019608,19.824219,6.2304688,192.26514,594.6498
touch,01d27044-0d65-435b-b429-27726352ae10,1774536692995000000,move,move,0,114.18749,594.7118,1.0,0.08627451,19.257812,5.6640625,192.1875,594.7118
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693004000000,move,move,0,114.77343,595.1073,1.0,0.06666667,14.160156,5.0976562,192.77344,595.1073
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693012000000,move,move,0,115.0664,595.1073,1.0,0.043137256,8.496094,3.9648438,193.0664,595.1073
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693016000000,move,move,0,114.77343,594.8436,1.0,0.09019608,19.824219,6.2304688,192.77344,594.8436
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693041000000,move,move,0,115.35937,595.63464,1.0,0.04705883,6.796875,6.796875,193.35938,595.63464
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693073000000,move,move,0,117.03954,597.14685,1.0,0.04705883,9.0625,4.53125,195.03955,597.14685
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693074000000,move,move,0,117.11718,597.2167,1.0,0.04705883,6.796875,6.796875,195.11719,597.2167
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693107000000,move,move,0,118.289055,598.0077,1.0,0.04705883,6.796875,6.796875,196.28906,598.0077
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693124000000,move,move,0,118.87499,598.53503,1.0,0.04705883,6.796875,6.796875,196.875,598.53503
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693156000000,move,move,0,118.797356,598.99255,1.0,0.06666667,14.160156,5.0976562,196.79736,598.99255
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693157000000,move,move,0,118.87499,599.0624,1.0,0.04705883,9.0625,4.53125,196.875,599.0624
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693181000000,move,move,0,118.797356,599.5199,1.0,0.06666667,14.160156,5.0976562,196.79736,599.5199
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693182000000,move,move,0,118.87499,599.5897,1.0,0.04705883,9.0625,4.53125,196.875,599.5897
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693206000000,move,move,0,118.95263,600.11707,1.0,0.04705883,9.0625,4.53125,196.95264,600.11707
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693207000000,move,move,0,118.87499,600.11707,1.0,0.06666667,14.160156,5.0976562,196.875,600.11707
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693231000000,move,move,0,119.96923,600.87317,1.0,0.04705883,9.0625,4.53125,197.96924,600.87317
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693236000000,move,move,0,120.339836,601.17175,1.0,0.04705883,9.0625,4.53125,198.33984,601.17175
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693244000000,move,move,0,120.92577,601.6991,1.0,0.04705883,6.796875,6.796875,198.92578,601.6991
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693253000000,move,move,0,121.51171,602.22644,1.0,0.043137256,8.496094,3.9648438,199.51172,602.22644
touch,01d27044-0d65-435b-b429-27726352ae10,1774536693257000000,move,move,0,121.80468,602.4901,1.0,0.04705883,9.0625,4.53125,199.80469,602.4901
touch,01d27044-0d65-435b-b429-27726352ae10,1774536751470000000,down,down,0,19.265625,785.4784,1.0,0.0627451,11.328125,6.796875,97.265625,785.4784
touch,01d27044-0d65-435b-b429-27726352ae10,1774536751493000000,move,move,0,18.757324,784.7573,1.0,0.0627451,11.328125,6.796875,96.757324,784.75726
touch,01d27044-0d65-435b-b429-27726352ae10,1774536751494000000,move,move,0,18.679688,784.6874,1.0,0.054901965,10.1953125,5.6640625,96.67969,784.6874
touch,01d27044-0d65-435b-b429-27726352ae10,1774536751518000000,move,move,0,18.679688,782.68286,1.0,0.058823533,13.027344,3.9648438,96.67969,782.6828
touch,01d27044-0d65-435b-b429-27726352ae10,1774536751523000000,move,move,0,18.679688,782.31433,1.0,0.058823533,10.761719,6.2304688,96.67969,782.31433
touch,01d27044-0d65-435b-b429-27726352ae10,1774536751532000000,move,move,0,18.679688,781.787,1.0,0.058823533,10.761719,6.2304688,96.67969,781.787
touch,01d27044-0d65-435b-b429-27726352ae10,1774536751536000000,move,move,0,18.679688,781.5233,1.0,0.07058824,14.7265625,5.6640625,96.67969,781.5233
touch,01d27044-0d65-435b-b429-27726352ae10,1774536751577000000,move,move,0,19.265625,780.996,1.0,0.058823533,10.761719,6.2304688,97.265625,780.996
touch,01d27044-0d65-435b-b429-27726352ae10,1774536751601000000,move,move,0,20.9458,781.22473,1.0,0.07058824,14.7265625,5.6640625,98.9458,781.22473
touch,01d27044-0d65-435b-b429-27726352ae10,1774536751602000000,move,move,0,21.023438,781.25964,1.0,0.050980397,9.628906,5.0976562,99.02344,781.25964
touch,01d27044-0d65-435b-b429-27726352ae10,1774536751635000000,move,move,0,22.117676,781.787,1.0,0.0627451,11.328125,6.796875,100.117676,781.787
touch,01d27044-0d65-435b-b429-27726352ae10,1774536751640000000,move,move,0,22.488281,781.787,1.0,0.06666667,11.894531,7.3632812,100.48828,781.787
touch,01d27044-0d65-435b-b429-27726352ae10,1774536751644000000,move,move,0,22.78125,781.787,1.0,0.054901965,10.1953125,5.6640625,100.78125,781.787
touch,01d27044-0d65-435b-b429-27726352ae10,1774536751668000000,move,move,0,23.953125,781.3296,1.0,0.04705883,9.0625,4.53125,101.953125,781.3295
touch,01d27044-0d65-435b-b429-27726352ae10,1774536751673000000,move,move,0,23.953125,780.996,1.0,0.058823533,13.027344,3.9648438,101.953125,780.996
touch,01d27044-0d65-435b-b429-27726352ae10,1774536751677000000,move,move,0,23.953125,780.7323,1.0,0.0627451,11.328125,6.796875,101.953125,780.7323
touch,01d27044-0d65-435b-b429-27726352ae10,1774536751702000000,move,move,0,23.953125,779.6776,1.0,0.07450981,15.292969,6.2304688,101.953125,779.6776
touch,01d27044-0d65-435b-b429-27726352ae10,1774536889665000000,down,down,0,556.87494,1318.9451,1.0,0.04705883,6.796875,6.796875,556.87494,1318.9452
touch,01d27044-0d65-435b-b429-27726352ae10,1774536889688000000,move,move,0,554.9053,1318.3591,1.0,0.054901965,7.9296875,7.9296875,554.90533,1318.3593
touch,01d27044-0d65-435b-b429-27726352ae10,1774536889694000000,move,move,0,553.8427,1318.3591,1.0,0.050980397,7.3632812,7.3632812,553.8427,1318.3593
touch,01d27044-0d65-435b-b429-27726352ae10,1774536889702000000,move,move,0,551.3378,1318.3591,1.0,0.050980397,7.3632812,7.3632812,551.3378,1318.3593
touch,01d27044-0d65-435b-b429-27726352ae10,1774536889710000000,move,move,0,547.5146,1318.3591,1.0,0.04705883,6.796875,6.796875,547.5146,1318.3593
touch,01d27044-0d65-435b-b429-27726352ae10,1774536889720000000,move,move,0,531.6501,1318.3591,1.0,0.04705883,6.796875,6.796875,531.65015,1318.3593
touch,01d27044-0d65-435b-b429-27726352ae10,1774536889731000000,move,move,0,496.76303,1317.779,1.0,0.043137256,6.2304688,6.2304688,496.76306,1317.7792
touch,01d27044-0d65-435b-b429-27726352ae10,1774536889739000000,move,move,0,466.21405,1316.613,1.0,0.043137256,6.2304688,6.2304688,466.21408,1316.6132
touch,01d27044-0d65-435b-b429-27726352ae10,1774536889748000000,move,move,0,432.75668,1313.7009,1.0,0.039215688,5.6640625,5.6640625,432.7567,1313.701
touch,01d27044-0d65-435b-b429-27726352ae10,1774536889756000000,move,move,0,402.14178,1309.6111,1.0,0.039215688,5.6640625,5.6640625,402.1418,1309.6112
touch,01d27044-0d65-435b-b429-27726352ae10,1774536889764000000,move,move,0,371.03375,1303.7693,1.0,0.039215688,5.6640625,5.6640625,371.03378,1303.7694
touch,01d27044-0d65-435b-b429-27726352ae10,1774536889772000000,move,move,0,337.83218,1295.5896,1.0,0.03529412,5.0976562,5.0976562,337.8322,1295.5897
touch,01d27044-0d65-435b-b429-27726352ae10,1774536889781000000,move,move,0,307.4809,1291.447,1.0,0.039215688,5.6640625,5.6640625,307.48093,1291.4471
touch,01d27044-0d65-435b-b429-27726352ae10,1774536889789000000,move,move,0,262.01862,1285.0251,1.0,0.06666667,9.628906,9.628906,262.01865,1285.0253
touch,01d27044-0d65-435b-b429-27726352ae10,1774536889789000000,move,move,0,261.56247,1284.9607,1.0,0.098039225,16.425781,11.894531,261.56247,1284.9608
touch,01d27044-0d65-435b-b429-27726352ae10,1774536889797000000,up,up,0,261.56247,1284.9607,1.0,0.098039225,16.425781,11.894531,261.56247,1284.9608
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890061000000,down,down,0,510.46872,1281.4451,1.0,0.039215688,5.6640625,5.6640625,510.46875,1281.4452
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890081000000,move,move,0,511.5234,1282.031,1.0,0.050980397,7.3632812,7.3632812,511.52344,1282.0311
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890104000000,move,move,0,510.60846,1283.2029,1.0,0.050980397,7.3632812,7.3632812,510.60852,1283.203
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890109000000,move,move,0,509.2822,1283.2029,1.0,0.04705883,6.796875,6.796875,509.28223,1283.203
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890117000000,move,move,0,506.11813,1283.4958,1.0,0.043137256,6.2304688,6.2304688,506.11816,1283.496
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890127000000,move,move,0,491.99457,1283.4241,1.0,0.04705883,6.796875,6.796875,491.9946,1283.4242
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890138000000,move,move,0,461.65778,1282.0427,1.0,0.043137256,6.2304688,6.2304688,461.65784,1282.0428
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890146000000,move,move,0,434.01706,1277.9705,1.0,0.043137256,6.2304688,6.2304688,434.0171,1277.9706
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890154000000,move,move,0,401.8939,1272.1287,1.0,0.039215688,5.6640625,5.6640625,401.89392,1272.1288
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890163000000,move,move,0,365.8104,1266.2693,1.0,0.039215688,5.6640625,5.6640625,365.81042,1266.2694
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890171000000,move,move,0,334.386,1262.1501,1.0,0.039215688,5.6640625,5.6640625,334.38602,1262.1503
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890179000000,move,move,0,290.7404,1256.8884,1.0,0.0627451,9.0625,9.0625,290.74042,1256.8885
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890179000000,move,move,0,290.30267,1256.8357,1.0,0.058823533,8.496094,8.496094,290.3027,1256.8358
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890188000000,up,up,0,290.30267,1256.8357,1.0,0.058823533,8.496094,8.496094,290.3027,1256.8358
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890429000000,down,down,0,455.62497,1283.7888,1.0,0.039215688,5.6640625,5.6640625,455.625,1283.789
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890444000000,move,move,0,468.26868,1281.092,1.0,0.050980397,7.3632812,7.3632812,468.2687,1281.0922
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890449000000,move,move,0,471.31345,1280.2732,1.0,0.04705883,6.796875,6.796875,471.31348,1280.2733
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890458000000,move,move,0,475.00485,1279.1013,1.0,0.04705883,6.796875,6.796875,475.00488,1279.1014
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890466000000,move,move,0,476.9824,1277.9294,1.0,0.04705883,6.796875,6.796875,476.98242,1277.9296
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890474000000,move,move,0,477.24606,1276.7576,1.0,0.043137256,6.2304688,6.2304688,477.2461,1276.7577
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890483000000,move,move,0,474.21384,1274.9998,1.0,0.043137256,6.2304688,6.2304688,474.21387,1275.0
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890491000000,move,move,0,466.33374,1272.8542,1.0,0.043137256,6.2304688,6.2304688,466.3338,1272.8544
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890502000000,move,move,0,451.67203,1270.6917,1.0,0.043137256,6.2304688,6.2304688,451.67206,1270.6918
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890512000000,move,move,0,429.71393,1268.572,1.0,0.039215688,5.6640625,5.6640625,429.714,1268.5721
touch,01d27044-0d65-435b-b429-27726352ae10,1774536890520000000,move,move,0,406.81137,1265.074,1.0,0.039215688,5.6640625,5.6640625,406.8114,1265.0741
