input,session_id,timestamp,x,y,z
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357525824675,1.5945383,7.2831616,7.0341644
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357545844362,0.81163436,7.338228,6.3781533
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357565859362,-0.29209262,7.5201874,5.7867856
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357585871433,-0.557849,7.445967,5.645528
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357605880573,0.30885202,7.599196,6.3925185
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357625893659,0.89543146,7.541735,6.8330517
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357645906550,0.19632454,7.704541,7.386112
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357665918464,-0.5674258,7.771579,7.6973586
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357685935339,-0.35434186,7.457938,7.359776
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357705951276,0.01436521,7.261614,6.775591
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357725971315,-0.17477672,7.216124,5.9567738
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357745982761,-0.5722142,7.1730285,5.3127337
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357765990495,-0.770933,7.086837,5.3079453
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357786005651,-0.5626374,7.321469,5.6215854
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357806020261,-0.51714754,7.654263,6.4044895
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357826030730,-0.29688102,7.6590514,7.4028716
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357846038894,0.10055647,7.4268136,7.4268136
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357866044401,0.11252748,7.28795,6.9240313
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357886056120,-0.4405331,7.1969705,6.777985
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357906061081,-0.6368576,7.2424603,6.481104
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357926070378,-0.22744916,7.2352777,6.31351
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357946081862,0.15801731,7.386112,6.2225304
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357966094480,0.17477672,7.560889,6.3063273
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357986103151,0.1364695,7.57286,6.4499793
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358006112136,0.19393034,7.565677,6.885724
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358026127019,-0.023942016,7.347805,6.801927
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358046138503,-0.17477672,7.2783732,6.5601125
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358066157526,-0.21547815,7.3789296,6.2512608
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358086173464,-0.16519992,7.335834,6.1123967
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358106180690,-0.17717093,7.398083,6.090849
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358126199128,-0.06703765,7.4866686,6.3805475
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358146216706,0.06703765,7.4004774,6.6606693
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358166235065,-0.04309563,7.3430166,6.682217
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358186253503,0.035913024,7.410054,6.4858923
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358206274284,0.24420857,7.467515,6.3925185
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358226291745,0.21547815,7.441179,6.351817
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358246314480,0.076614454,7.3406224,6.423643
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358266332995,0.12210429,7.321469,6.7564373
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358286353776,0.06464344,7.4244194,6.6893997
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358306372058,0.031124622,7.455544,6.469133
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358326388269,-0.06464344,7.350199,6.399701
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358346405417,-0.062249243,7.326257,6.3446345
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358366417995,-0.06943185,7.410054,6.2464724
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358386432331,0.047884032,7.443573,6.279991
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358406448151,0.11731588,7.4627266,6.5002575
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358426463230,0.17238252,7.369353,6.634333
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358446483542,0.21547815,7.3549876,6.579266
sensor_accelerometer,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358466496980,0.23942018,7.45315,6.5026517
