input,session_id,timestamp,x,y,z
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357525824675,0.057421334,-0.95905846,0.18142697
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357545844362,0.057421334,-0.95905846,0.18142697
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357565859362,0.057421334,-0.95905846,0.18142697
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357585871433,0.057421334,-0.95905846,0.18142697
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357605880573,-0.11911872,-0.06047566,0.06352998
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357625893659,-0.118507855,-0.016493361,-0.04886922
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357645906550,-0.14294247,0.009773844,-0.18692477
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357665918464,-0.050701816,0.07452556,-0.111177474
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357685935339,0.09162979,0.15271631,0.029932396
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357705951276,0.23945917,0.21685717,0.036651913
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357725971315,0.35735616,0.20830505,-0.076358154
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357745982761,0.31337386,0.119729586,-0.17837265
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357765990495,0.124005646,0.12034045,-0.22113322
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357786005651,-0.08735373,0.13316862,-0.21197024
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357806020261,-0.24312437,0.014660766,-0.16920967
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357826030730,-0.2706133,-0.11301007,0.002443461
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357846038894,-0.15210545,-0.12217305,0.09712757
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357866044401,-0.007330383,-0.047036625,0.03481932
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357886056120,0.05009095,-0.023823744,-0.032375857
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357906061081,0.06536258,-0.087964594,0.016493361
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357926070378,0.03970624,-0.18875736,0.09468412
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357946081862,0.0036651916,-0.19486602,0.105068825
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357966094480,-0.070249505,-0.13622294,0.095294975
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032357986103151,-0.10262536,-0.0842994,0.06414085
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358006112136,-0.065973446,-0.09407325,0.005497787
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358026127019,0.05681047,-0.077579886,-0.048258353
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358046138503,0.12095132,-0.04642576,-0.042760566
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358066157526,0.099571034,-0.020158553,0.0036651916
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358086173464,0.019547688,-0.01282817,0.037873644
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358106180690,-0.032375857,-0.03176499,0.040927973
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358126199128,-0.086132,-0.13500121,0.050701816
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358146216706,-0.05497787,-0.099571034,0.028099801
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358166235065,-0.01282817,-0.07452556,0.016493361
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358186253503,0.032375857,-0.07086037,0.034208454
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358206274284,0.028099801,-0.095294975,0.028099801
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358226291745,-0.004886922,-0.065973446,-0.014049901
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358246314480,-0.03970624,-0.03481932,-0.02687807
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358266332995,-0.02443461,-0.028710667,-0.007330383
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358286353776,0.04520403,-0.005497787,-0.009162978
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358306372058,0.073303826,0.007330383,-0.01160644
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358326388269,0.045814894,0.030543262,0.0012217305
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358346405417,0.027488936,0.007941248,0.02687807
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358366417995,0.017715093,-0.021991149,0.03848451
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358386432331,-0.007941248,-0.07574729,0.031154128
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358406448151,-0.015882496,-0.11301007,0.020158553
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358426463230,0.004276057,-0.09040806,0.02321288
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358446483542,0.029932396,-0.029321533,0.017104227
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358466496980,0.04337143,0.004276057,0.009162978
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358486508698,0.045814894,0.017715093,-0.007941248
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358506521784,0.036651913,-0.0061086523,-0.01282817
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358526544128,0.044593163,-0.021380283,0.009773844
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358546561823,0.009162978,-0.01038471,0.02321288
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358566580222,-0.051923547,-0.034208454,0.029321533
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358586596823,-0.05681047,-0.029321533,0.009162978
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358606617995,-0.002443461,-0.028099801,-0.025045475
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358626643425,0.013439035,-0.037873644,-0.014049901
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358646668776,0.028099801,0.017104227,0.016493361
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358666696862,0.05131268,0.07147124,0.023823744
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358686718230,0.061086524,0.051923547,0.02076942
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358706740105,0.0061086523,-0.02076942,0.0061086523
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358726758190,-0.059253927,-0.048258353,-0.01038471
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358746771355,-0.08735373,-0.02687807,-0.022602014
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358766784245,-0.0720821,-0.03481932,-0.020158553
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358786806042,-0.04886922,-0.015882496,-0.017715093
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358806825456,-0.015271631,0.02687807,-0.018936822
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358826844870,0.01160644,0.009162978,-0.0030543262
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358846859089,0.032986723,0.014049901,-0.008552114
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358866879675,0.054367006,0.019547688,-0.0067195175
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358886897253,0.04520403,-0.0030543262,0.0030543262
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358906917839,0.028099801,-0.052534413,0.018936822
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358926935261,0.028710667,-0.026267206,0.018936822
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358946954987,0.009162978,0.005497787,0.02076942
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358966972214,-0.009162978,0.0067195175,0.004886922
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032358986996667,-0.005497787,0.0061086523,-0.02443461
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359007018620,0.004886922,-0.009773844,-0.027488936
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359027033308,0.02443461,0.017104227,-0.02443461
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359047048620,0.05497787,0.045814894,-0.03726278
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359067064636,0.10751228,0.07880162,-0.07086037
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359087076980,0.16432275,0.17898351,-0.10140363
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359107087448,0.24556783,0.4447099,-0.13805555
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359127101823,0.28160888,0.64751714,-0.32498032
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359147108776,0.29565877,0.8472701,-0.48808134
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359167129636,0.43188173,0.29565877,-0.52778757
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359187146823,0.7049385,-0.43066,-0.47158796
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359207158894,0.7629707,-1.3109168,-0.5290093
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359227170651,0.34208453,-1.3017539,-0.80878556
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359247190339,0.17104226,0.055588737,-1.0641272
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359267211745,0.679893,2.439185,-1.0677924
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359287232839,1.1026118,1.577254,-0.9425651
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359307247605,1.4538593,-1.2791518,-0.81489426
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359327263230,0.81183994,-1.3255776,-0.35918877
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359347278737,0.12156218,-0.625526,-0.15149458
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359367299909,-0.37934732,0.18997909,-0.49541172
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359387329987,-0.51251596,0.076358154,-1.328021
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359407352370,-0.462425,-0.312763,-1.7635679
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359427370300,-0.50335294,-1.0329732,-1.0836749
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359447385300,-0.7476991,-0.98654735,-0.17715092
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359467398855,-0.8857546,-0.3555236,0.5546656
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359487416198,-0.7495316,-0.4392121,0.3042109
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359507434831,-0.7910705,0.028710667,0.3109304
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359527440378,-0.82772243,0.2687807,0.06169739
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359547451589,-0.81122905,-0.12156218,-0.02687807
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359567462526,-0.118507855,0.036651913,0.22296582
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359587471433,0.5919284,-0.5467244,0.005497787
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359607479714,0.84849185,-1.5076154,-0.26083946
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359627494870,0.6377433,-1.1618657,-0.28710666
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359647507683,0.24312437,-0.20647246,-0.11301007
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359667518855,-0.24007004,0.02687807,-0.03604105
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359687531862,-0.24190263,-0.081855945,-0.05375614
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359707545847,-0.028710667,-0.31703907,-0.061086524
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359727558620,0.19364429,-0.5161811,-0.08979719
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359747574128,0.087964594,-0.3555236,-0.1142318
sensor_gyroscope,34ad6c13-5012-41d8-9f0d-7af3a40aac5c,1775032359767583347,-0.086132,-0.08307768,-0.03481932
