input,session_id,timestamp,x,y,z
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416288490403,0.0732875,0.4277625,1.177825
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416308556648,0.122237496,0.462275,1.2321374
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416328622816,0.132825,0.473825,1.226775
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416348689220,0.0829125,0.4591125,1.2310375
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416368755373,0.0232375,0.398475,1.2502875
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416388821603,-0.0149875,0.344025,1.2588125
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416408887757,-0.0394625,0.333575,1.2799875
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416428954151,-0.11825,0.4288625,1.3311375
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416449020410,-0.274725,0.48014998,1.393975
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416469086578,-0.4002625,0.278025,1.406625
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416489152996,-0.41415,-0.0077,1.343925
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416509219232,-0.3097875,-0.1302125,1.2034
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416529285626,-0.157575,-0.0537625,1.096975
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416549351785,-0.0331375,0.117975,1.081025
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416569418034,-0.062975,0.3136375,1.096975
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416589484116,-0.2013,0.3796375,1.0747
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416609550568,-0.3694625,0.2990625,0.9873875
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416629616707,-0.51205,0.1744875,0.82774997
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416649682924,-0.54285,0.11055,0.641575
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416669749078,-0.4343625,0.160875,0.5042125
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416689815462,-0.2332,0.2748625,0.4467375
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416709881616,0.014712499,0.4214375,0.4296875
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416729947829,0.24255,0.5512375,0.3925625
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416750013978,0.3532375,0.5691125,0.3436125
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416770080439,0.363825,0.4915625,0.3350875
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416790146593,0.346775,0.4445375,0.3510375
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416810212978,0.3436125,0.41415,0.361625
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416830279213,0.3425125,0.4329875,0.3553
sensor_gyroscope,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973416850345343,0.3169375,0.45595,0.3180375
