input,session_id,timestamp,x,y,z
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417091140406,0.321,3.4510503,9.68805
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417111206776,0.321,3.5629501,9.646951
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417131273002,0.30600002,3.5130002,9.55605
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417151339137,0.42795002,3.3960001,9.501
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417171405545,0.65400004,3.2640002,9.501
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417191471699,0.768,3.18705,9.249001
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417211537935,0.62700003,3.084,8.995951
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417231604079,0.44505003,2.94105,8.976001
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417251670463,0.46905002,2.8570502,9.07695
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417271736713,0.58395004,2.8660502,9.196951
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417291803127,0.59595,2.8849502,9.357
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417311869286,0.63195,2.87595,9.640051
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417331935526,0.66795003,2.8620002,9.70695
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417352001680,0.63195,2.8260002,9.55605
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417372068083,0.546,2.76795,9.669001
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417392134276,0.43605003,2.73,9.75195
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417412200497,0.45705003,2.69895,9.690001
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417432266882,0.45195,2.7589502,9.691951
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417452333112,0.31095,2.7940502,9.70905
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417472399526,0.25605002,2.77005,9.56595
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417492465680,0.30600002,2.7510002,9.558001
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417512531901,0.39000002,2.6940002,9.726001
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417532598265,0.49500003,2.6220002,9.72105
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417552664414,0.53895,2.6200502,9.594001
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417572730563,0.44505003,2.6869502,9.496051
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417592796794,0.42600003,2.6749501,9.484051
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417612863150,0.507,2.6440501,9.654
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417632929386,0.52695,2.62695,9.690001
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417652995539,0.58605003,2.6509502,9.669001
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417673061910,0.64605004,2.7250502,9.658951
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417693128083,0.61800003,2.742,9.637051
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417713194540,0.67005,2.706,9.56295
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417733260463,0.72300005,2.66505,9.522
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417753326924,0.63705003,2.66505,9.61305
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417773393309,0.60300004,2.69895,9.640051
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417793459472,0.61305004,2.73195,9.642
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417813525694,0.546,2.7490501,9.58905
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417833591853,0.58395004,2.7610502,9.475051
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417853658261,0.67005,2.76795,9.39105
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417873724414,0.60795003,2.7799501,9.441
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417893790636,0.57705003,2.7490501,9.592051
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417913857025,0.56505,2.77305,9.72795
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417933923164,0.56505,2.7970502,9.73095
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417953989400,0.54795,2.7820501,9.625051
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417974055563,0.55305004,2.8300502,9.477
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973417994121958,0.59805006,2.8570502,9.364051
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973418014188189,0.66495,2.8620002,9.41205
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973418034254338,0.69705003,2.8330503,9.484051
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973418054320741,0.651,2.7970502,9.57705
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973418074386904,0.63705003,2.87295,9.55395
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973418094453150,0.69705003,2.8620002,9.463051
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973418114519593,0.58905005,2.8180501,9.46695
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973418134585760,0.48105,2.8660502,9.4789505
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973418154652121,0.63000005,2.8950002,9.522
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973418174718265,0.68700004,2.8500001,9.628051
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973418194784482,0.591,2.88105,9.561001
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973418214850650,0.63900006,2.8930502,9.441
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973418234917034,0.66300005,2.86905,9.40005
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973418254983183,0.642,2.8500001,9.469951
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973418275049409,0.64395005,2.8540502,9.538951
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973418295115794,0.60105,2.8830001,9.585
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973418315182011,0.58605003,2.93595,9.496051
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973418335248183,0.555,2.9260502,9.472051
sensor_accelerometer,2cb2a104-7b3f-401c-994f-3e551dffa725,1772973418355314563,0.63900006,2.9170501,9.55095
