touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316393000000,down,down,0,413.0,776.0,1.0,0.019607844,5.0,5.0,413.0,776.0
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316393000000,down,pointer_down,1,329.0,1162.0,1.0,0.019607844,5.0,5.0,329.0,1162.0
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316441000000,move,move,0,402.90005,749.8835,1.0,0.019607844,5.0,5.0,402.90005,749.8835
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316441000000,move,move,1,329.0,1162.0,1.0,0.019607844,5.0,5.0,329.0,1162.0
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316449000000,move,move,0,395.11694,726.3509,1.0,0.019607844,5.0,5.0,395.11694,726.3509
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316449000000,move,move,1,329.0,1162.0,1.0,0.019607844,5.0,5.0,329.0,1162.0
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316466000000,move,move,0,381.39117,670.78827,1.0,0.019607844,5.0,5.0,381.39117,670.78827
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316466000000,move,move,1,329.0,1162.0,1.0,0.019607844,5.0,5.0,329.0,1162.0
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316483000000,move,move,0,370.20963,617.64496,1.0,0.019607844,5.0,5.0,370.20963,617.64496
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316483000000,move,move,1,329.0,1162.0,1.0,0.019607844,5.0,5.0,329.0,1162.0
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316499000000,move,move,0,356.99762,570.74225,1.0,0.019607844,5.0,5.0,356.99762,570.74225
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316499000000,move,move,1,326.74942,1172.3771,1.0,0.019607844,5.0,5.0,326.74942,1172.3771
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316516000000,move,move,0,343.13437,535.35834,1.0,0.019607844,5.0,5.0,343.13437,535.35834
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316516000000,move,move,1,324.0448,1188.2537,1.0,0.043137256,11.0,11.0,324.0448,1188.2537
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316536000000,move,move,0,332.3998,506.19943,1.0,0.019607844,5.0,5.0,332.3998,506.19943
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316536000000,move,move,1,320.34995,1219.0508,1.0,0.050980397,13.0,13.0,320.34995,1219.0508
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316553000000,move,move,0,324.27188,483.90686,1.0,0.019607844,5.0,5.0,324.27188,483.90686
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316553000000,move,move,1,321.09125,1254.367,1.0,0.043137256,11.0,11.0,321.09125,1254.367
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316570000000,move,move,0,316.44183,460.93594,1.0,0.019607844,5.0,5.0,316.44183,460.93594
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316570000000,move,move,1,326.16864,1284.0641,1.0,0.050980397,13.0,13.0,326.16864,1284.0641
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316587000000,move,move,0,308.74377,435.91724,1.0,0.019607844,5.0,5.0,308.74377,435.91724
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316587000000,move,move,1,331.94217,1306.4547,1.0,0.043137256,11.0,11.0,331.94217,1306.4547
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316605000000,move,move,0,291.92056,394.00934,1.0,0.019607844,5.0,5.0,291.92056,394.00934
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316605000000,move,move,1,337.62384,1327.4954,1.0,0.043137256,11.0,11.0,337.62384,1327.4954
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316622000000,move,move,0,276.35886,353.39716,1.0,0.019607844,5.0,5.0,276.35886,353.39716
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316622000000,move,move,1,345.32056,1352.0419,1.0,0.043137256,11.0,11.0,345.32056,1352.0419
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316639000000,move,move,0,264.3304,320.93613,1.0,0.019607844,5.0,5.0,264.3304,320.93613
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316639000000,move,move,1,351.8348,1376.2842,1.0,0.050980397,13.0,13.0,351.8348,1376.2842
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316656000000,move,move,0,257.4903,300.30746,1.0,0.019607844,5.0,5.0,257.4903,300.30746
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316656000000,move,move,1,355.67313,1401.0388,1.0,0.04705883,12.0,12.0,355.67313,1401.0388
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316673000000,move,move,0,253.57188,288.71567,1.0,0.019607844,5.0,5.0,253.57188,288.71567
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316673000000,move,move,1,358.71405,1418.7124,1.0,0.054901965,14.0,14.0,358.71405,1418.7124
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316690000000,move,move,0,250.82375,277.47122,1.0,0.019607844,5.0,5.0,250.82375,277.47122
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316690000000,move,move,1,360.58813,1434.2932,1.0,0.058823533,15.0,15.0,360.58813,1434.2932
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316707000000,move,move,0,248.56706,264.96945,1.0,0.019607844,5.0,5.0,248.56706,264.96945
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316707000000,move,move,1,362.43292,1451.3293,1.0,0.0627451,16.0,16.0,362.43292,1451.3293
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316724000000,move,move,0,246.672,251.70395,1.0,0.019607844,5.0,5.0,246.672,251.70395
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316724000000,move,move,1,364.328,1471.936,1.0,0.058823533,15.0,15.0,364.328,1471.936
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316741000000,move,move,0,244.80432,239.82594,1.0,0.019607844,5.0,5.0,244.80432,239.82594
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316741000000,move,move,1,365.0,1493.1525,1.0,0.058823533,15.0,15.0,365.0,1493.1525
touch,e382e752-2d8e-4e62-bd13-09781c427b23,1774173316758000000,move,move,0,242.92313,230.61566,1.0,0.019607844,5.0,5.0,242.92313,230.61566
