input,session_id,timestamp,event_type,event_type_detail,pointer_id,x,y,pressure,size,touch_major,touch_minor,raw_x,raw_y
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716281334000000,move,move,0,85.09473,1194.7354,1.0,0.01764706,2.0874023,1.6699219,85.09473,1194.7354
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716281335000000,move,move,0,69.3457,1195.708,1.0,0.0,0.0,0.0,69.3457,1195.708
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716281343000000,up,up,0,69.3457,1195.708,1.0,0.0,0.0,0.0,69.3457,1195.708
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716282302000000,down,down,0,649.9512,1114.0137,1.0,0.03137255,3.3398438,3.3398438,649.9512,1114.0137
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716282325000000,move,move,0,649.9512,1114.0137,1.0,0.03137255,3.3398438,3.3398438,649.9512,1114.0137
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716282334000000,move,move,0,649.9512,1114.0137,1.0,0.03137255,3.3398438,3.3398438,649.9512,1114.0137
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716282342000000,move,move,0,649.9512,1114.0137,1.0,0.03137255,3.3398438,3.3398438,649.9512,1114.0137
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716282350000000,move,move,0,586.64355,1098.919,1.0,0.033333335,3.7573242,3.3398438,586.64355,1098.919
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716282359000000,move,move,0,508.18945,1083.0938,1.0,0.03137255,3.3398438,3.3398438,508.18945,1083.0938
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716282367000000,move,move,0,430.80566,1071.2627,1.0,0.033333335,3.7573242,3.3398438,430.80566,1071.2627
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716282375000000,move,move,0,349.11328,1061.3447,1.0,0.03137255,3.3398438,3.3398438,349.11328,1061.3447
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716282384000000,move,move,0,259.04004,1056.7041,1.0,0.033333335,3.7573242,3.3398438,259.04004,1056.7041
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716282392000000,move,move,0,184.43457,1056.834,1.0,0.029411767,3.3398438,2.9223633,184.43457,1056.834
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716282400000000,move,move,0,60.676758,1057.9141,1.0,0.03137255,3.7573242,2.9223633,60.676758,1057.9141
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716282401000000,move,move,0,47.72461,1058.0273,1.0,0.0,0.0,0.0,47.72461,1058.0273
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716282410000000,up,up,0,47.72461,1058.0273,1.0,0.0,0.0,0.0,47.72461,1058.0273
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716283218000000,down,down,0,608.5547,1150.5762,1.0,0.023529414,2.5048828,2.5048828,608.5547,1150.5762
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716283242000000,move,move,0,608.3242,1150.5762,1.0,0.023529414,2.5048828,2.5048828,608.3242,1150.5762
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716283250000000,move,move,0,594.70605,1150.0684,1.0,0.025490198,2.9223633,2.5048828,594.70605,1150.0684
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716283259000000,move,move,0,574.56934,1147.4121,1.0,0.027450982,3.3398438,2.5048828,574.56934,1147.4121
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716283267000000,move,move,0,540.71387,1141.9385,1.0,0.025490198,2.9223633,2.5048828,540.71387,1141.9385
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716283275000000,move,move,0,494.3506,1133.792,1.0,0.027450982,3.3398438,2.5048828,494.3506,1133.792
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716283284000000,move,move,0,412.833,1124.4287,1.0,0.025490198,2.9223633,2.5048828,412.833,1124.4287
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716283292000000,move,move,0,326.08984,1118.5996,1.0,0.027450982,3.3398438,2.5048828,326.08984,1118.5996
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716283300000000,move,move,0,242.72168,1115.9531,1.0,0.025490198,2.9223633,2.5048828,242.72168,1115.9531
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716283309000000,move,move,0,176.62305,1116.7461,1.0,0.023529414,2.5048828,2.5048828,176.62305,1116.7461
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716283317000000,move,move,0,65.76367,1118.8916,1.0,0.015686275,1.6699219,1.6699219,65.76367,1118.8916
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716283318000000,move,move,0,52.20703,1119.1553,1.0,0.0,0.0,0.0,52.20703,1119.1553
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716283327000000,up,up,0,52.20703,1119.1553,1.0,0.0,0.0,0.0,52.20703,1119.1553
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716285754000000,down,down,0,241.25977,1159.7168,1.0,0.015686275,1.6699219,1.6699219,241.25977,1159.7168
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716285776000000,move,move,0,241.25977,1159.7168,1.0,0.015686275,1.6699219,1.6699219,241.25977,1159.7168
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716285784000000,move,move,0,241.25977,1159.7168,1.0,0.015686275,1.6699219,1.6699219,241.25977,1159.7168
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716285792000000,move,move,0,266.31934,1166.1582,1.0,0.015686275,1.6699219,1.6699219,266.31934,1166.1582
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716285801000000,move,move,0,290.24707,1170.7842,1.0,0.01764706,2.0874023,1.6699219,290.24707,1170.7842
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716285809000000,move,move,0,318.02832,1174.2871,1.0,0.015686275,1.6699219,1.6699219,318.02832,1174.2871
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716285817000000,move,move,0,351.18164,1177.6289,1.0,0.01764706,2.0874023,1.6699219,351.18164,1177.6289
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716285825000000,move,move,0,386.1543,1179.5254,1.0,0.019607844,2.5048828,1.6699219,386.1543,1179.5254
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716285834000000,move,move,0,423.64648,1180.2256,1.0,0.019607844,2.0874023,2.0874023,423.64648,1180.2256
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716285842000000,move,move,0,463.59082,1182.3066,1.0,0.021568628,2.5048828,2.0874023,463.59082,1182.3066
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716285851000000,move,move,0,505.13672,1185.1445,1.0,0.019607844,2.0874023,2.0874023,505.13672,1185.1445
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716285859000000,move,move,0,544.1826,1189.0391,1.0,0.021568628,2.5048828,2.0874023,544.1826,1189.0391
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716285867000000,move,move,0,580.1826,1194.0176,1.0,0.019607844,2.0874023,2.0874023,580.1826,1194.0176
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716285876000000,move,move,0,641.1367,1203.1152,1.0,0.021568628,2.5048828,2.0874023,641.1367,1203.1152
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716285877000000,move,move,0,648.8965,1204.2773,1.0,0.0,0.0,0.0,648.8965,1204.2773
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716285885000000,up,up,0,648.8965,1204.2773,1.0,0.0,0.0,0.0,648.8965,1204.2773
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716287545000000,down,down,0,545.5371,1126.582,1.0,0.033333335,3.7573242,3.3398438,545.5371,1126.582
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716287568000000,move,move,0,545.5371,1126.582,1.0,0.033333335,3.7573242,3.3398438,545.5371,1126.582
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716287576000000,move,move,0,545.5371,1126.582,1.0,0.033333335,3.7573242,3.3398438,545.5371,1126.582
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716287584000000,move,move,0,496.43555,1126.1113,1.0,0.033333335,3.7573242,3.3398438,496.43555,1126.1113
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716287592000000,move,move,0,453.80176,1123.9209,1.0,0.03137255,3.3398438,3.3398438,453.80176,1123.9209
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716287601000000,move,move,0,374.48438,1125.2666,1.0,0.033333335,3.7573242,3.3398438,374.48438,1125.2666
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716287609000000,move,move,0,291.89355,1128.5166,1.0,0.03137255,3.3398438,3.3398438,291.89355,1128.5166
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716287617000000,move,move,0,208.66992,1135.0,1.0,0.033333335,3.7573242,3.3398438,208.66992,1135.0
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716287626000000,move,move,0,143.52539,1142.418,1.0,0.03137255,3.3398438,3.3398438,143.52539,1142.418
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716287634000000,move,move,0,36.819336,1155.3945,1.0,0.015686275,1.6699219,1.6699219,36.819336,1155.3945
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716287635000000,move,move,0,24.785156,1156.8604,1.0,0.0,0.0,0.0,24.785156,1156.8604
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716287643000000,up,up,0,24.785156,1156.8604,1.0,0.0,0.0,0.0,24.785156,1156.8604
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716288577000000,down,down,0,544.7461,1145.4346,1.0,0.021568628,2.5048828,2.0874023,544.7461,1145.4346
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716288593000000,move,move,0,544.7461,1145.4346,1.0,0.023529414,2.9223633,2.0874023,544.7461,1145.4346
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716288601000000,move,move,0,544.7461,1145.4346,1.0,0.023529414,2.9223633,2.0874023,544.7461,1145.4346
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716288609000000,move,move,0,544.7461,1145.4346,1.0,0.023529414,2.9223633,2.0874023,544.7461,1145.4346
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716288618000000,move,move,0,515.46387,1147.0479,1.0,0.025490198,2.9223633,2.5048828,515.46387,1147.0479
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716288626000000,move,move,0,478.85352,1146.6406,1.0,0.023529414,2.5048828,2.5048828,478.85352,1146.6406
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716288634000000,move,move,0,430.77832,1145.0615,1.0,0.025490198,2.9223633,2.5048828,430.77832,1145.0615
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716288643000000,move,move,0,349.75488,1146.3594,1.0,0.023529414,2.5048828,2.5048828,349.75488,1146.3594
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716288651000000,move,move,0,266.44824,1150.1182,1.0,0.025490198,2.9223633,2.5048828,266.44824,1150.1182
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716288659000000,move,move,0,199.60156,1155.7656,1.0,0.023529414,2.5048828,2.5048828,199.60156,1155.7656
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716288668000000,move,move,0,93.30469,1165.3613,1.0,0.025490198,2.9223633,2.5048828,93.30469,1165.3613
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716288669000000,move,move,0,79.89258,1166.5723,1.0,0.0,0.0,0.0,79.89258,1166.5723
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716288677000000,up,up,0,79.89258,1166.5723,1.0,0.0,0.0,0.0,79.89258,1166.5723
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716289804000000,down,down,0,308.4961,1118.584,1.0,0.021568628,2.5048828,2.0874023,308.4961,1118.584
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716289826000000,move,move,0,308.4961,1118.584,1.0,0.021568628,2.5048828,2.0874023,308.4961,1118.584
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716289834000000,move,move,0,308.4961,1118.584,1.0,0.021568628,2.5048828,2.0874023,308.4961,1118.584
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716289842000000,move,move,0,329.61133,1122.8037,1.0,0.025490198,2.9223633,2.5048828,329.61133,1122.8037
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716289851000000,move,move,0,355.45312,1125.7305,1.0,0.023529414,2.5048828,2.5048828,355.45312,1125.7305
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716289859000000,move,move,0,389.67188,1128.5664,1.0,0.025490198,2.9223633,2.5048828,389.67188,1128.5664
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716289867000000,move,move,0,429.9961,1131.917,1.0,0.023529414,2.5048828,2.5048828,429.9961,1131.917
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716289876000000,move,move,0,478.59082,1138.4873,1.0,0.025490198,2.9223633,2.5048828,478.59082,1138.4873
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716289884000000,move,move,0,527.04297,1148.7773,1.0,0.023529414,2.5048828,2.5048828,527.04297,1148.7773
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716289892000000,move,move,0,574.8789,1161.5137,1.0,0.025490198,2.9223633,2.5048828,574.8789,1161.5137
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716289901000000,move,move,0,619.8594,1175.915,1.0,0.027450982,3.3398438,2.5048828,619.8594,1175.915
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716289909000000,move,move,0,663.63086,1193.6045,1.0,0.025490198,2.9223633,2.5048828,663.63086,1193.6045
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716289917000000,move,move,0,735.44824,1223.7432,1.0,0.027450982,3.3398438,2.5048828,735.44824,1223.7432
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716289918000000,move,move,0,744.87305,1227.7002,1.0,0.0,0.0,0.0,744.87305,1227.7002
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716289927000000,up,up,0,744.87305,1227.7002,1.0,0.0,0.0,0.0,744.87305,1227.7002
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716290519000000,down,down,0,295.83984,1190.5664,1.0,0.019607844,2.0874023,2.0874023,295.83984,1190.5664
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716290534000000,move,move,0,295.83984,1190.5664,1.0,0.021568628,2.5048828,2.0874023,295.83984,1190.5664
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716290543000000,move,move,0,295.83984,1190.5664,1.0,0.021568628,2.5048828,2.0874023,295.83984,1190.5664
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716290551000000,move,move,0,317.62695,1189.5557,1.0,0.021568628,2.5048828,2.0874023,317.62695,1189.5557
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716290559000000,move,move,0,344.7881,1188.375,1.0,0.019607844,2.0874023,2.0874023,344.7881,1188.375
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716290568000000,move,move,0,377.08105,1187.751,1.0,0.021568628,2.5048828,2.0874023,377.08105,1187.751
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716290576000000,move,move,0,413.3379,1187.2031,1.0,0.019607844,2.0874023,2.0874023,413.3379,1187.2031
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716290584000000,move,move,0,455.5547,1188.6787,1.0,0.021568628,2.5048828,2.0874023,455.5547,1188.6787
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716290592000000,move,move,0,501.11523,1192.9873,1.0,0.019607844,2.0874023,2.0874023,501.11523,1192.9873
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716290601000000,move,move,0,546.1846,1200.5635,1.0,0.021568628,2.5048828,2.0874023,546.1846,1200.5635
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716290609000000,move,move,0,590.98926,1211.9795,1.0,0.019607844,2.0874023,2.0874023,590.98926,1211.9795
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716290617000000,move,move,0,632.54395,1226.9619,1.0,0.021568628,2.5048828,2.0874023,632.54395,1226.9619
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716290626000000,move,move,0,701.6094,1253.1289,1.0,0.019607844,2.0874023,2.0874023,701.6094,1253.1289
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716290627000000,move,move,0,711.3867,1256.8359,1.0,0.0,0.0,0.0,711.3867,1256.8359
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716290635000000,up,up,0,711.3867,1256.8359,1.0,0.0,0.0,0.0,711.3867,1256.8359
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291194000000,down,down,0,222.80273,1097.4463,1.0,0.025490198,2.9223633,2.5048828,222.80273,1097.4463
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291209000000,move,move,0,222.80273,1097.4463,1.0,0.027450982,3.3398438,2.5048828,222.80273,1097.4463
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291234000000,move,move,0,268.5586,1085.0049,1.0,0.025490198,2.9223633,2.5048828,268.5586,1085.0049
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291259000000,move,move,0,394.64453,1087.3623,1.0,0.027450982,3.3398438,2.5048828,394.64453,1087.3623
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291267000000,move,move,0,445.74414,1102.7627,1.0,0.025490198,2.9223633,2.5048828,445.74414,1102.7627
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291276000000,move,move,0,501.15723,1126.2734,1.0,0.027450982,3.3398438,2.5048828,501.15723,1126.2734
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291284000000,move,move,0,552.5117,1155.3477,1.0,0.025490198,2.9223633,2.5048828,552.5117,1155.3477
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291292000000,move,move,0,637.3955,1205.4346,1.0,0.027450982,3.3398438,2.5048828,637.3955,1205.4346
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291294000000,move,move,0,649.9512,1212.8467,1.0,0.0,0.0,0.0,649.9512,1212.8467
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291302000000,up,up,0,649.9512,1212.8467,1.0,0.0,0.0,0.0,649.9512,1212.8467
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291754000000,down,down,0,255.23438,1131.7236,1.0,0.015686275,1.6699219,1.6699219,255.23438,1131.7236
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291768000000,move,move,0,255.23438,1131.7236,1.0,0.01764706,2.0874023,1.6699219,255.23438,1131.7236
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291776000000,move,move,0,255.23438,1131.7236,1.0,0.01764706,2.0874023,1.6699219,255.23438,1131.7236
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291784000000,move,move,0,255.23438,1131.7236,1.0,0.01764706,2.0874023,1.6699219,255.23438,1131.7236
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291793000000,move,move,0,288.17188,1133.875,1.0,0.019607844,2.0874023,2.0874023,288.17188,1133.875
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291801000000,move,move,0,314.10938,1135.0273,1.0,0.021568628,2.5048828,2.0874023,314.10938,1135.0273
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291809000000,move,move,0,344.12012,1137.6904,1.0,0.019607844,2.0874023,2.0874023,344.12012,1137.6904
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291818000000,move,move,0,377.39648,1141.9307,1.0,0.021568628,2.5048828,2.0874023,377.39648,1141.9307
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291826000000,move,move,0,417.30078,1149.5576,1.0,0.019607844,2.0874023,2.0874023,417.30078,1149.5576
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291834000000,move,move,0,462.86914,1162.166,1.0,0.021568628,2.5048828,2.0874023,462.86914,1162.166
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291843000000,move,move,0,514.39746,1181.2275,1.0,0.019607844,2.0874023,2.0874023,514.39746,1181.2275
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291851000000,move,move,0,564.2051,1206.625,1.0,0.021568628,2.5048828,2.0874023,564.2051,1206.625
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291859000000,move,move,0,650.2002,1251.8369,1.0,0.019607844,2.0874023,2.0874023,650.2002,1251.8369
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291860000000,move,move,0,659.70703,1256.8359,1.0,0.0,0.0,0.0,659.70703,1256.8359
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716291869000000,up,up,0,659.70703,1256.8359,1.0,0.0,0.0,0.0,659.70703,1256.8359
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716292335000000,down,down,0,234.4043,1092.3047,1.0,0.019607844,2.0874023,2.0874023,234.4043,1092.3047
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716292351000000,move,move,0,234.4043,1092.3047,1.0,0.021568628,2.5048828,2.0874023,234.4043,1092.3047
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716292359000000,move,move,0,234.4043,1092.3047,1.0,0.021568628,2.5048828,2.0874023,234.4043,1092.3047
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716292368000000,move,move,0,234.4043,1092.3047,1.0,0.021568628,2.5048828,2.0874023,234.4043,1092.3047
touch,532d4752-e9f8-47db-b2d9-6e2a93a0542d,1774716292376000000,move,move,0,285.59277,1095.6113,1.0,0.023529414,2.9223633,2.0874023,285.59277,1095.6113
