touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407240000000,down,down,0,570.0,972.0,1.0,0.019607844,5.0,5.0,570.0,972.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407240000000,down,pointer_down,1,669.0,1197.0,1.0,0.043137256,11.0,11.0,669.0,1197.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407269000000,move,move,0,570.0,972.0,1.0,0.019607844,5.0,5.0,570.0,972.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407269000000,move,move,1,669.0,1197.0,1.0,0.043137256,11.0,11.0,669.0,1197.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407294000000,move,move,0,570.0,972.0,1.0,0.019607844,5.0,5.0,570.0,972.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407294000000,move,move,1,669.0,1197.0,1.0,0.050980397,13.0,13.0,669.0,1197.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407336000000,move,move,0,570.0,972.0,1.0,0.019607844,5.0,5.0,570.0,972.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407336000000,move,move,1,669.0,1222.4949,1.0,0.043137256,11.0,11.0,669.0,1222.4949
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407353000000,move,move,0,572.70953,915.91595,1.0,0.019607844,5.0,5.0,572.70953,915.91595
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407353000000,move,move,1,668.5698,1280.5253,1.0,0.054901965,14.0,14.0,668.5698,1280.5253
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407369000000,move,move,0,586.62976,848.9526,1.0,0.019607844,5.0,5.0,586.62976,848.9526
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407369000000,move,move,1,666.73737,1322.4177,1.0,0.054901965,14.0,14.0,666.73737,1322.4177
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407385000000,move,move,0,608.3317,795.22595,1.0,0.019607844,5.0,5.0,608.3317,795.22595
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407385000000,move,move,1,659.8894,1359.5529,1.0,0.054901965,14.0,14.0,659.8894,1359.5529
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407402000000,move,move,0,629.4601,750.41675,1.0,0.019607844,5.0,5.0,629.4601,750.41675
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407402000000,move,move,1,643.98914,1401.8079,1.0,0.04705883,12.0,12.0,643.98914,1401.8079
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407419000000,move,move,0,646.1145,711.72815,1.0,0.019607844,5.0,5.0,646.1145,711.72815
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407419000000,move,move,1,619.7997,1452.3721,1.0,0.04705883,12.0,12.0,619.7997,1452.3721
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407435000000,move,move,0,661.1227,677.08356,1.0,0.019607844,5.0,5.0,661.1227,677.08356
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407435000000,move,move,1,600.8773,1492.8068,1.0,0.054901965,14.0,14.0,600.8773,1492.8068
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407452000000,move,move,0,681.07825,642.0428,1.0,0.019607844,5.0,5.0,681.07825,642.0428
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407452000000,move,move,1,587.9609,1524.4376,1.0,0.050980397,13.0,13.0,587.9609,1524.4376
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407469000000,move,move,0,702.68054,609.4259,1.0,0.019607844,5.0,5.0,702.68054,609.4259
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407469000000,move,move,1,576.6597,1557.4677,1.0,0.04705883,12.0,12.0,576.6597,1557.4677
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407486000000,move,move,0,722.1637,581.9872,1.0,0.019607844,5.0,5.0,722.1637,581.9872
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407486000000,move,move,1,562.06903,1603.8746,1.0,0.04705883,12.0,12.0,562.06903,1603.8746
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407503000000,move,move,0,737.51715,562.98035,1.0,0.019607844,5.0,5.0,737.51715,562.98035
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407503000000,move,move,1,545.473,1657.5663,1.0,0.043137256,11.0,11.0,545.473,1657.5663
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407519000000,move,move,0,746.4461,551.1923,1.0,0.019607844,5.0,5.0,746.4461,551.1923
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407519000000,move,move,1,524.6616,1703.2306,1.0,0.043137256,11.0,11.0,524.6616,1703.2306
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407536000000,move,move,0,753.8833,541.8959,1.0,0.019607844,5.0,5.0,753.8833,541.8959
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407536000000,move,move,1,504.7917,1740.4166,1.0,0.043137256,11.0,11.0,504.7917,1740.4166
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774798407552000000,move,move,0,760.2695,532.5509,1.0,0.019607844,5.0,5.0,760.2695,532.5509
