input,session_id,timestamp,x,y,z
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726335712897,-0.09717553,-0.034273736,-0.06405092
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726355719447,-0.120241195,-0.0025647013,-0.0467142
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726375702317,-0.11945846,0.0025647013,-0.039602987
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726395734543,-0.07817343,-0.029560681,-0.04315027
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726415742723,-0.042001147,-0.060153905,-0.0388036
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726435749192,-0.043949656,-0.049878445,-0.024198124
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726455758673,-0.06466711,-0.011041539,-0.015538094
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726475764207,-0.07189491,0.027662136,-0.033058003
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726495771857,-0.060320444,0.03155915,-0.0435
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726515775803,-0.042783882,0.01284016,-0.0283616
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726535787116,-0.04581489,-0.010924961,-0.014905245
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726555768438,-0.05379211,-0.008726646,-0.02319889
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726575801886,-0.037854325,0.0021483537,-0.029677259
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726595808477,-0.019285223,0.009109686,-0.025263974
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726615816535,-0.01582121,0.023681853,-0.021133805
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726635823614,-0.025880167,0.050444677,-0.03232523
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726655831102,-0.058521822,0.07437634,-0.048795942
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726675838181,-0.07560873,0.05455819,-0.056789815
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726695845669,-0.04964529,0.014155819,-0.0467142
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726715852952,-0.019201953,-0.021983154,-0.02204977
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726735860927,-0.008693338,-0.055807237,0.004579824
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726755842250,-0.011208078,-0.07910605,-0.0038303982
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726775871548,0.0042800535,-0.14337346,-0.0366719
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726795889125,0.049562022,-0.2552544,-0.028178407
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726815899176,0.095343605,-0.39271572,0.031076187
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726835899338,0.1264198,-0.50637865,0.04611466
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726855905768,0.15702967,-0.53217554,0.017902948
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726875909755,0.16895387,-0.54543203,-0.013189892
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726895909756,0.18612404,-0.67383367,-0.049795177
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726915909755,0.27195826,-0.8163744,-0.10508614
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726935910040,0.34623468,-0.89544713,-0.110781774
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726955917201,0.3521468,-0.8222033,-0.10295444
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726975924648,0.3011359,-0.58305323,-0.09292879
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726995980678,0.19038744,-0.29057732,-0.073543645
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727015939948,0.05995406,-0.052576378,-0.056823123
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727035981044,-0.02652967,0.08493491,-0.05690639
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727055981207,-0.06731509,0.08440199,-0.07744066
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727075992926,-0.044166155,7.327718E-4,-0.09905743
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727095994025,0.041051876,-0.13388073,-0.08813246
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727116001064,0.12931757,-0.30321765,-0.07830666
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727136009731,0.20472646,-0.39148334,-0.09650938
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727156015794,0.23913342,-0.37644488,-0.12721919
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727176017422,0.20978925,-0.37051606,-0.13977623
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727196017462,0.21328656,-0.3800421,-0.14510547
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727216017991,0.2667456,-0.35416195,-0.13997607
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727236042149,0.30163553,-0.38082483,-0.14388974
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727256041435,0.30486637,-0.5119077,-0.19978024
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727276066594,0.29920405,-0.74587846,-0.33720827
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727296038221,0.34718394,-1.055741,-0.51723695
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727316063380,0.39712903,-1.33118,-0.6125972
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727336038221,0.44304383,-1.5361894,-0.6398097
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727356061082,0.50273144,-2.0294614,-0.7249445
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727376061611,0.6003233,-2.151085,-0.87106586
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727396061407,0.3465178,-0.44953886,-0.9906575
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727416064134,0.29290888,0.5789897,-0.91001934
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727436061082,0.7173503,0.2177498,-1.0324255
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727456065599,1.520335,-0.43400076,-1.2551049
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727476090758,2.1868575,-0.84663457,-1.4124343
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727496114917,2.4780512,-0.7902944,-1.4584324
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727516140076,2.6640086,-0.33402738,-1.5911974
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727536165236,2.7910445,-0.14408958,-1.9063559
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727556189394,2.9264574,-0.6502184,-2.2051935
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727576214554,3.2306743,-1.414083,-2.3490334
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727596239713,3.5847697,-1.9277894,-2.3459024
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727616263872,3.5665836,-2.0578897,-2.546582
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727636289031,3.3870544,-1.7494094,-2.8807259
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727656314191,2.9286723,-1.2305737,-3.3227537
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727676430019,2.8674693,-1.0481302,-3.6378956
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727696444668,3.1270037,-1.2742403,-4.138329
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727716448329,2.887737,-1.3651205,-4.5535274
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727736442715,2.4273732,-1.6750164,-4.472323
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727756386684,1.8615568,-1.6947513,-4.4348016
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727776421841,1.2842659,-1.1278358,-4.435651
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727796446336,0.7463947,-1.083986,-4.065618
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727816446092,0.1842255,-1.5276626,-3.8213217
sensor_gyroscope,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727836453253,-0.30927968,-1.6878899,-3.8349447
