input,session_id,timestamp,x,y,z
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726585814466,0.7933786,2.693851,9.409138
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726595808477,0.7708581,2.6948237,9.380333
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726605821057,0.7674165,2.6791117,9.358934
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726615816535,0.79614687,2.6466403,9.337835
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726625829115,0.80811787,2.655918,9.321076
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726635823614,0.8001123,2.6746974,9.286285
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726645836194,0.8052748,2.698041,9.241918
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726655831102,0.74070615,2.7127802,9.272519
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726665843682,0.70651394,2.6755953,9.355043
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726675838181,0.670152,2.6489596,9.424326
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726685850761,0.63872814,2.5980082,9.452009
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726695845669,0.6287772,2.5602245,9.486949
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726705858249,0.6251111,2.5496752,9.495329
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726715852952,0.6290765,2.5766847,9.460538
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726725865532,0.65189624,2.6303298,9.462559
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726735860927,0.7046435,2.6646717,9.449465
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726745873507,0.74773914,2.6487353,9.415198
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726755842250,0.76427406,2.629806,9.432182
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726765853829,0.72918403,2.6317513,9.497648
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726775871548,0.6655881,2.584466,9.527501
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726785884128,0.6319196,2.5646389,9.558551
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726795889125,0.6367828,2.6316018,9.578378
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726805901705,0.6657377,2.7149498,9.570672
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726815899176,0.7246201,2.740538,9.526604
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726825911756,0.8631097,2.754978,9.680057
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726835899338,0.95162034,2.7388918,9.638831
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726845911918,1.0631003,2.734403,9.573814
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726855905768,1.1347768,2.75206,9.570447
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726865918348,1.1588684,2.8283005,9.56521
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726875909755,1.1592425,2.9887867,9.747767
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726885922335,1.1838579,2.9186068,9.773581
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726895909756,1.3364135,2.885013,9.783008
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726905922336,1.4580688,2.9064112,9.803807
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726915909755,1.5405191,2.927585,9.7897415
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726925922335,1.620276,2.929605,9.660006
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726935910040,1.6602292,2.9162874,9.419088
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726945922620,1.7525556,2.947412,9.217526
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726955917201,1.8053029,3.0399628,9.06542
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726965928780,1.8748096,3.1144075,8.899173
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726975924648,1.9211224,3.139322,8.782156
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726985937228,1.9479823,3.143138,8.70225
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521726995980678,1.9755905,3.159673,8.689157
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727005993258,1.9933974,3.1825674,8.71654
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727015939948,2.0072389,3.185635,8.782231
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727025951527,2.0029743,3.1768064,8.856377
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727035981044,1.9996073,3.178153,8.98529
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727045993624,1.9639935,3.17733,9.124826
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727055981207,1.9009213,3.159673,9.252393
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727065993787,1.8427871,3.1286979,9.355043
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727075992926,1.7992426,3.1248074,9.433679
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727085981655,1.7839795,3.1165771,9.555484
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727095994025,1.8131589,3.1126118,9.639206
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727106006605,1.8449569,3.11538,9.683573
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727116001064,1.8941128,3.1378257,9.67048
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727126013644,1.9624224,3.1479263,9.627833
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727136009731,2.0073137,3.1660326,9.539547
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727146022311,2.0142717,3.1945384,9.416321
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727156015794,2.0039468,3.2754924,9.402479
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727166028374,2.0095582,3.3754504,9.494805
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727176017422,2.0528035,3.4616416,9.650803
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727186030002,2.0774937,3.5102737,9.741259
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727196017462,2.1202152,3.544092,9.79019
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727206030042,2.1734862,3.56968,9.852365
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727216017991,2.2568343,3.6309564,9.909676
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727226029570,2.3826797,3.7081695,10.025496
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727236042149,2.5438392,3.825635,10.227282
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727246028855,2.7096379,4.0138044,10.470218
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727256041435,2.8213422,4.251803,10.792462
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727266054015,2.928333,4.510227,11.120468
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727276066594,3.0232034,4.7239842,11.285219
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727286025641,3.056423,4.9014544,11.386674
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727296038221,3.1411927,5.0270004,11.440992
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727306050801,3.3783681,5.034782,11.320384
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727316063380,3.653477,5.0028343,11.058219
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727326025641,3.781866,5.0794487,10.992603
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727336038221,3.7721395,5.3317375,11.286641
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727346050801,3.8228667,5.6401405,11.489774
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727356061082,3.9768438,5.9003606,11.429919
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727366073662,4.336947,6.021193,11.200375
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727376061611,4.9507604,6.127286,10.062381
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727386074191,5.544597,6.1183076,8.521563
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727396061407,5.6364746,5.909563,9.22239
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727406073987,5.439327,6.3021374,12.2943
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727416064134,5.2063413,6.0875573,13.509283
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727426075713,5.341389,5.6434326,13.602058
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727436061082,5.4522705,5.4111204,13.9902935
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727446073662,5.432668,5.4437413,13.909938
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727456065599,5.2967224,5.5930047,13.333533
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727466078179,4.931607,5.7380786,12.759599
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727476090758,4.7863083,6.052916,12.391939
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727486102337,5.0797477,6.346056,12.206015
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727496114917,5.644929,6.2371197,12.05114
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727506127497,6.3115644,6.1394815,11.742661
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727516140076,6.3037834,6.2534304,11.234193
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727526152656,6.033164,6.5404353,10.686968
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727536165236,5.5347958,6.7988596,10.439767
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727546177816,5.2899137,6.9374986,10.532842
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727556189394,5.2362685,6.794221,10.620903
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727566201974,5.097031,6.467487,10.590602
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727576214554,5.162273,6.711621,10.112434
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727586227134,5.3444567,6.889091,9.44318
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727596239713,5.347599,6.7711015,8.192734
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727606252293,5.1907787,6.543503,6.5756
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727616263872,5.0190697,6.1418757,4.956297
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727626276452,4.4651113,5.430274,3.7303908
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727636289031,3.4882023,4.520627,2.976666
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727646301611,2.5636663,3.689315,2.4280198
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727656314191,2.8625674,4.705504,3.427973
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727666326771,3.15466,6.2624087,4.930933
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727676430019,2.7084408,5.734188,5.182474
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727686441598,2.8695257,4.3536315,4.0984993
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727696444668,2.4322097,3.7634606,2.648885
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727706457248,1.0990882,3.9427264,1.50094
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727716448329,-0.22325931,4.5082817,1.1523592
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727726460909,-1.0653449,4.8130937,0.9351602
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727736442715,-1.4159459,4.4783545,0.43798926
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727746454294,-0.7470657,3.1333365,0.23298575
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727756386684,-0.773402,2.920178,0.14746787
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727766399264,-1.6978631,3.6554222,0.59974754
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727776421841,-2.8336124,4.1635914,0.95842886
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727786434421,-3.4631379,3.8868368,0.9310452
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727796446336,-3.712883,3.2812533,0.55612814
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727806458916,-3.7749827,2.8126633,0.20021512
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727816446092,-4.1669583,2.6792614,-0.094570965
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727826458672,-5.0190697,2.795829,-0.9778817
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727836453253,-5.4429183,2.8636148,-2.0028994
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727846465833,-5.446435,2.8658595,-2.0160675
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727856448289,-5.708675,2.8992286,-0.9263316
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727866460869,-5.932383,2.8199954,0.23148938
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727876403285,-6.307225,2.804882,0.88278705
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727886415865,-6.903606,3.0116813,1.2684032
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727896445115,-7.2175455,2.9749453,1.1057471
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727906457695,-7.571663,2.9803321,0.7539491
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727916448126,-7.773075,3.1752353,0.31768063
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727926460706,-7.782577,3.46845,-0.04062661
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727936441453,-8.187871,3.8056583,-0.2653075
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727946453032,-8.689306,3.9219267,-0.6487538
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727956289353,-8.8135805,3.4473512,-0.67531455
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727966301933,-8.749161,2.9135938,-0.2741361
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727976403734,-8.877101,2.8211179,0.20477906
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727986416314,-9.419164,3.202469,0.41606736
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521727996448004,-9.659183,3.6979942,0.5373486
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728006460584,-9.619977,4.0144777,0.7020996
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728016311489,-9.58788,3.9266405,0.52028996
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728026324069,-9.3986635,3.4977791,-0.08536825
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728036444179,-9.117345,3.1713445,-0.3462614
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728046456759,-8.71886,3.0866497,-0.38165072
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728056390672,-8.337134,3.0905404,-0.046387658
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728066403252,-8.210241,2.9513774,0.47248074
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728076383062,-8.464849,2.7795186,0.7567174
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728086395642,-8.664915,2.6485856,0.9656863
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728096417446,-9.133356,2.7969513,0.80669636
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728106430026,-9.479543,3.243844,0.7092074
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728116385870,-9.580772,3.6218286,0.6852654
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728126398450,-9.501314,3.785607,0.50996494
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728136388637,-9.584214,3.806631,0.111704476
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728146400216,-9.670705,3.7404165,-0.31094694
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728156445318,-9.636288,3.722011,-0.4670938
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728166457898,-9.536255,3.8126915,-0.55567926
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728176443284,-9.310227,3.9475896,-0.72155255
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728186455864,-9.046566,4.0447793,-0.8355764
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728196394822,-8.971373,4.0906434,-0.65758246
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728206406401,-8.928352,4.03625,-0.37274727
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728216444627,-8.846576,3.987468,-0.0016460137
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728226457207,-8.74961,3.9258924,0.40057987
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728236445766,-8.644864,3.9252188,0.58628017
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728246458346,-8.590396,4.0369983,0.6859388
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728256447353,-8.442779,4.1778073,0.9530419
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728266459933,-8.2825165,4.258836,1.0989386
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728276432135,-8.162357,4.2785134,0.83669865
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728286444715,-8.173057,4.3399396,0.5447557
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728296444342,-8.249596,4.400842,0.4292355
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728306456922,-8.322245,4.4698997,0.28737903
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728316425421,-8.368034,4.5374613,0.23283611
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728326438001,-8.387412,4.513968,0.26276365
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728336442715,-8.504579,4.4431148,0.41913494
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728346455295,-8.642993,4.3460746,0.6926725
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728356437791,-8.808642,4.2812066,0.95625913
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728366450371,-8.920945,4.2433486,0.95955116
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728376444220,-8.869096,4.2563667,0.7363667
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728386456800,-8.744298,4.277391,0.48729485
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728396452195,-8.654216,4.2549453,0.40798694
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728406463774,-8.69619,4.3015575,0.29508537
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728416460089,-8.722899,4.398822,0.24039282
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728426472669,-8.795548,4.4587517,0.2538602
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728436467169,-8.861239,4.534394,0.29111996
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728446479749,-8.84463,4.54412,0.31259295
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728456475389,-8.775647,4.5281835,0.17455226
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728466486968,-8.709882,4.5885625,0.027533319
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728476482021,-8.707038,4.67019,-0.022071548
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728486494601,-8.733898,4.7809215,-0.045863926
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728496489468,-8.725818,4.8423476,0.012195465
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728506502048,-8.736293,4.8652425,0.15046062
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728516497524,-8.6952915,4.8254385,0.22864626
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728526510104,-8.604387,4.805836,0.19348143
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728536504564,-8.4935055,4.7961097,0.2001403
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728546517144,-8.406865,4.799701,0.1086369
sensor_accelerometer,45520f8d-a40d-4e8f-855e-f2579cf51e17,1774521728556512091,-8.325686,4.818705,0.11611878
