input,session_id,timestamp,event_type,event_type_detail,pointer_id,x,y,pressure,size,touch_major,touch_minor,raw_x,raw_y
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797795003000000,up,up,0,359.0,1359.0,1.0,0.019607844,5.0,5.0,359.0,1359.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797795394000000,down,down,0,853.0,1179.0,1.0,0.019607844,5.0,5.0,853.0,1179.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797795418000000,move,move,0,805.19,1186.2909,1.0,0.019607844,5.0,5.0,805.19,1186.2909
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797795435000000,move,move,0,709.47345,1208.156,1.0,0.019607844,5.0,5.0,709.47345,1208.156
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797795451000000,move,move,0,603.2583,1249.1752,1.0,0.019607844,5.0,5.0,603.2583,1249.1752
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797795470000000,move,move,0,494.0385,1300.5208,1.0,0.019607844,5.0,5.0,494.0385,1300.5208
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797795478000000,move,move,0,462.56937,1315.4143,1.0,0.019607844,5.0,5.0,462.56937,1315.4143
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797795494000000,move,move,0,418.32297,1344.5819,1.0,0.019607844,5.0,5.0,418.32297,1344.5819
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797795502000000,move,move,0,372.0,1371.0,1.0,0.019607844,5.0,5.0,372.0,1371.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797795511000000,up,up,0,372.0,1371.0,1.0,0.019607844,5.0,5.0,372.0,1371.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797795966000000,down,down,0,877.0,1182.0,1.0,0.019607844,5.0,5.0,877.0,1182.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797795977000000,move,move,0,866.1148,1183.7416,1.0,0.019607844,5.0,5.0,866.1148,1183.7416
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797795994000000,move,move,0,784.4629,1192.6213,1.0,0.019607844,5.0,5.0,784.4629,1192.6213
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797796011000000,move,move,0,699.21826,1217.977,1.0,0.019607844,5.0,5.0,699.21826,1217.977
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797796027000000,move,move,0,591.61646,1258.8331,1.0,0.019607844,5.0,5.0,591.61646,1258.8331
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797796049000000,move,move,0,482.93387,1311.5605,1.0,0.019607844,5.0,5.0,482.93387,1311.5605
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797796067000000,move,move,0,407.31564,1347.0376,1.0,0.019607844,5.0,5.0,407.31564,1347.0376
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797796071000000,move,move,0,385.0,1357.0,1.0,0.019607844,5.0,5.0,385.0,1357.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797796080000000,up,up,0,385.0,1357.0,1.0,0.019607844,5.0,5.0,385.0,1357.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797179000000,down,down,0,500.0,1271.0,1.0,0.019607844,5.0,5.0,500.0,1271.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797206000000,move,move,0,500.0,1271.0,1.0,0.019607844,5.0,5.0,500.0,1271.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797238000000,move,move,0,500.0,1271.0,1.0,0.019607844,5.0,5.0,500.0,1271.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797245000000,move,move,0,500.0,1271.0,1.0,0.019607844,5.0,5.0,500.0,1271.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797262000000,move,move,0,507.83112,1267.6676,1.0,0.019607844,5.0,5.0,507.83112,1267.6676
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797279000000,move,move,0,529.6181,1258.7623,1.0,0.019607844,5.0,5.0,529.6181,1258.7623
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797295000000,move,move,0,559.1795,1248.2563,1.0,0.019607844,5.0,5.0,559.1795,1248.2563
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797312000000,move,move,0,582.7667,1241.609,1.0,0.019607844,5.0,5.0,582.7667,1241.609
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797328000000,move,move,0,597.8531,1237.6134,1.0,0.019607844,5.0,5.0,597.8531,1237.6134
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797345000000,move,move,0,606.7154,1235.4282,1.0,0.019607844,5.0,5.0,606.7154,1235.4282
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797362000000,move,move,0,611.8938,1235.0,1.0,0.019607844,5.0,5.0,611.8938,1235.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797379000000,move,move,0,614.35516,1234.6448,1.0,0.019607844,5.0,5.0,614.35516,1234.6448
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797395000000,move,move,0,616.22845,1234.0,1.0,0.019607844,5.0,5.0,616.22845,1234.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797412000000,move,move,0,617.0512,1234.0,1.0,0.019607844,5.0,5.0,617.0512,1234.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797429000000,move,move,0,618.9922,1234.0,1.0,0.019607844,5.0,5.0,618.9922,1234.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797445000000,move,move,0,620.86566,1234.0,1.0,0.019607844,5.0,5.0,620.86566,1234.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797462000000,move,move,0,622.74896,1234.0,1.0,0.019607844,5.0,5.0,622.74896,1234.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797479000000,move,move,0,624.62634,1233.0,1.0,0.019607844,5.0,5.0,624.62634,1233.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797495000000,move,move,0,626.4943,1232.0,1.0,0.019607844,5.0,5.0,626.4943,1232.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797512000000,move,move,0,629.6884,1230.6558,1.0,0.019607844,5.0,5.0,629.6884,1230.6558
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797529000000,move,move,0,632.22504,1231.0,1.0,0.019607844,5.0,5.0,632.22504,1231.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797545000000,move,move,0,634.1055,1231.0,1.0,0.019607844,5.0,5.0,634.1055,1231.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797562000000,move,move,0,635.98096,1231.0,1.0,0.019607844,5.0,5.0,635.98096,1231.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797579000000,move,move,0,637.8737,1230.0,1.0,0.019607844,5.0,5.0,637.8737,1230.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797593000000,move,move,0,639.5,1230.0,1.0,0.019607844,5.0,5.0,639.5,1230.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797628000000,move,move,0,640.4847,1230.0,1.0,0.019607844,5.0,5.0,640.4847,1230.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797637000000,move,move,0,641.5,1230.0,1.0,0.019607844,5.0,5.0,641.5,1230.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797668000000,move,move,0,642.0,1230.0,1.0,0.019607844,5.0,5.0,642.0,1230.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797704000000,move,move,0,643.0,1229.0,1.0,0.019607844,5.0,5.0,643.0,1229.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797778000000,move,move,0,644.67114,1229.0,1.0,0.019607844,5.0,5.0,644.67114,1229.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797792000000,move,move,0,645.45123,1229.0,1.0,0.019607844,5.0,5.0,645.45123,1229.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797811000000,move,move,0,647.0849,1229.0,1.0,0.019607844,5.0,5.0,647.0849,1229.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797828000000,move,move,0,648.97815,1229.0,1.0,0.019607844,5.0,5.0,648.97815,1229.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797845000000,move,move,0,650.86224,1229.0,1.0,0.019607844,5.0,5.0,650.86224,1229.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797861000000,move,move,0,652.7347,1229.0,1.0,0.019607844,5.0,5.0,652.7347,1229.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797878000000,move,move,0,654.59717,1229.0,1.0,0.019607844,5.0,5.0,654.59717,1229.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797894000000,move,move,0,656.4906,1229.0,1.0,0.019607844,5.0,5.0,656.4906,1229.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797911000000,move,move,0,658.33704,1228.0,1.0,0.019607844,5.0,5.0,658.33704,1228.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797928000000,move,move,0,660.20856,1228.0,1.0,0.019607844,5.0,5.0,660.20856,1228.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797944000000,move,move,0,662.066,1228.0,1.0,0.019607844,5.0,5.0,662.066,1228.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797961000000,move,move,0,663.9452,1228.0,1.0,0.019607844,5.0,5.0,663.9452,1228.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797977000000,move,move,0,665.8424,1228.0,1.0,0.019607844,5.0,5.0,665.8424,1228.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797797994000000,move,move,0,667.7248,1228.0,1.0,0.019607844,5.0,5.0,667.7248,1228.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798010000000,move,move,0,669.5,1228.0,1.0,0.019607844,5.0,5.0,669.5,1228.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798027000000,move,move,0,670.2306,1228.0,1.0,0.019607844,5.0,5.0,670.2306,1228.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798044000000,move,move,0,671.30444,1228.0,1.0,0.019607844,5.0,5.0,671.30444,1228.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798061000000,move,move,0,672.0,1226.8136,1.0,0.019607844,5.0,5.0,672.0,1226.8136
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798077000000,move,move,0,674.06104,1227.0,1.0,0.019607844,5.0,5.0,674.06104,1227.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798107000000,move,move,0,676.5,1227.0,1.0,0.019607844,5.0,5.0,676.5,1227.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798127000000,move,move,0,677.34576,1227.0,1.0,0.019607844,5.0,5.0,677.34576,1227.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798144000000,move,move,0,678.2982,1227.0,1.0,0.019607844,5.0,5.0,678.2982,1227.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798165000000,move,move,0,679.0,1227.0,1.0,0.019607844,5.0,5.0,679.0,1227.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798201000000,move,move,0,679.0,1226.0,1.0,0.019607844,5.0,5.0,679.0,1226.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798228000000,move,move,0,679.0,1226.0,1.0,0.019607844,5.0,5.0,679.0,1226.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798254000000,move,move,0,679.0,1226.0,1.0,0.019607844,5.0,5.0,679.0,1226.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798277000000,move,move,0,679.0,1226.0,1.0,0.019607844,5.0,5.0,679.0,1226.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798310000000,move,move,0,677.66736,1226.0,1.0,0.019607844,5.0,5.0,677.66736,1226.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798327000000,move,move,0,675.79877,1226.0,1.0,0.019607844,5.0,5.0,675.79877,1226.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798344000000,move,move,0,673.9236,1226.0,1.0,0.019607844,5.0,5.0,673.9236,1226.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798360000000,move,move,0,671.05817,1226.0,1.0,0.019607844,5.0,5.0,671.05817,1226.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798377000000,move,move,0,667.2884,1226.0,1.0,0.019607844,5.0,5.0,667.2884,1226.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798393000000,move,move,0,663.5488,1227.7256,1.0,0.019607844,5.0,5.0,663.5488,1227.7256
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798410000000,move,move,0,654.69946,1229.6144,1.0,0.019607844,5.0,5.0,654.69946,1229.6144
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798427000000,move,move,0,636.07245,1232.9879,1.0,0.019607844,5.0,5.0,636.07245,1232.9879
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798443000000,move,move,0,612.0904,1239.0857,1.0,0.019607844,5.0,5.0,612.0904,1239.0857
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798460000000,move,move,0,547.8029,1264.7625,1.0,0.043137256,11.0,11.0,547.8029,1264.7625
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798477000000,move,move,0,443.26038,1317.5093,1.0,0.019607844,5.0,5.0,443.26038,1317.5093
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798493000000,move,move,0,394.1529,1343.9305,1.0,0.019607844,5.0,5.0,394.1529,1343.9305
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798510000000,move,move,0,344.69547,1369.0792,1.0,0.019607844,5.0,5.0,344.69547,1369.0792
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798511000000,move,move,0,339.0,1372.0,1.0,0.019607844,5.0,5.0,339.0,1372.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798520000000,up,up,0,339.0,1372.0,1.0,0.019607844,5.0,5.0,339.0,1372.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798928000000,down,down,0,890.0,1169.0,1.0,0.019607844,5.0,5.0,890.0,1169.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798942000000,move,move,0,877.126,1170.6093,1.0,0.019607844,5.0,5.0,877.126,1170.6093
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798959000000,move,move,0,792.95917,1179.0232,1.0,0.019607844,5.0,5.0,792.95917,1179.0232
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798976000000,move,move,0,708.79126,1204.7157,1.0,0.019607844,5.0,5.0,708.79126,1204.7157
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797798992000000,move,move,0,608.5807,1239.7479,1.0,0.019607844,5.0,5.0,608.5807,1239.7479
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799014000000,move,move,0,490.74817,1297.7303,1.0,0.019607844,5.0,5.0,490.74817,1297.7303
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799031000000,move,move,0,427.34064,1322.6345,1.0,0.019607844,5.0,5.0,427.34064,1322.6345
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799047000000,move,move,0,345.35077,1358.2251,1.0,0.019607844,5.0,5.0,345.35077,1358.2251
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799053000000,up,up,0,362.0,1351.0,1.0,0.019607844,5.0,5.0,362.0,1351.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799311000000,down,down,0,916.0,1182.0,1.0,0.019607844,5.0,5.0,916.0,1182.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799330000000,move,move,0,890.37415,1180.7797,1.0,0.019607844,5.0,5.0,890.37415,1180.7797
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799347000000,move,move,0,784.5712,1187.41,1.0,0.019607844,5.0,5.0,784.5712,1187.41
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799364000000,move,move,0,679.22034,1216.607,1.0,0.019607844,5.0,5.0,679.22034,1216.607
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799380000000,move,move,0,567.3884,1264.8058,1.0,0.019607844,5.0,5.0,567.3884,1264.8058
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799397000000,move,move,0,468.27274,1312.5165,1.0,0.019607844,5.0,5.0,468.27274,1312.5165
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799413000000,move,move,0,411.29233,1340.4769,1.0,0.019607844,5.0,5.0,411.29233,1340.4769
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799426000000,move,move,0,350.0,1371.0,1.0,0.019607844,5.0,5.0,350.0,1371.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799435000000,up,up,0,350.0,1371.0,1.0,0.019607844,5.0,5.0,350.0,1371.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799692000000,down,down,0,895.0,1205.0,1.0,0.019607844,5.0,5.0,895.0,1205.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799713000000,move,move,0,874.10767,1206.1606,1.0,0.019607844,5.0,5.0,874.10767,1206.1606
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799729000000,move,move,0,778.74023,1210.5631,1.0,0.019607844,5.0,5.0,778.74023,1210.5631
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799746000000,move,move,0,688.5109,1231.9216,1.0,0.019607844,5.0,5.0,688.5109,1231.9216
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799763000000,move,move,0,571.07104,1281.54,1.0,0.019607844,5.0,5.0,571.07104,1281.54
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799779000000,move,move,0,466.5017,1327.2909,1.0,0.019607844,5.0,5.0,466.5017,1327.2909
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799796000000,move,move,0,372.7686,1366.829,1.0,0.019607844,5.0,5.0,372.7686,1366.829
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799798000000,move,move,0,353.0,1375.0,1.0,0.019607844,5.0,5.0,353.0,1375.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797799807000000,up,up,0,353.0,1375.0,1.0,0.019607844,5.0,5.0,353.0,1375.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797800118000000,down,down,0,906.0,1197.0,1.0,0.019607844,5.0,5.0,906.0,1197.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797800145000000,move,move,0,836.63226,1198.1464,1.0,0.019607844,5.0,5.0,836.63226,1198.1464
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797800162000000,move,move,0,744.93524,1213.3542,1.0,0.019607844,5.0,5.0,744.93524,1213.3542
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797800179000000,move,move,0,629.2925,1251.9156,1.0,0.019607844,5.0,5.0,629.2925,1251.9156
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797800195000000,move,move,0,527.5975,1301.4733,1.0,0.019607844,5.0,5.0,527.5975,1301.4733
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797800212000000,move,move,0,454.69016,1334.0367,1.0,0.019607844,5.0,5.0,454.69016,1334.0367
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797800224000000,move,move,0,379.0,1368.0,1.0,0.019607844,5.0,5.0,379.0,1368.0
touch,50c5ebed-a75e-4f07-af45-103d2100ca20,1774797800233000000,up,up,0,379.0,1368.0,1.0,0.019607844,5.0,5.0,379.0,1368.0
